"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.794434092E1,-5.917263031E-2,-1.394195557E0,2.129148245E-1
1.794934580E1,-9.615755081E-2,-1.244783401E0,3.556751013E-1
1.795435068E1,-2.103986740E-1,-1.151499748E0,4.488203526E-1
1.795935557E1,-2.721738815E-1,-1.120148659E0,5.020632744E-1
1.796436045E1,-7.496118546E-2,-1.019190788E0,5.469530821E-1
1.796939585E1,-3.541469574E-3,-1.101177216E0,6.305130720E-1
1.797440073E1,1.709337234E-1,-1.229565620E0,6.183401346E-1
1.797940562E1,1.283092499E-1,-1.558635712E0,6.868244410E-1
1.798441050E1,5.820894241E-2,-1.724232674E0,7.907136679E-1
1.798941538E1,1.301755905E-1,-1.580592155E0,8.089338541E-1
1.799445078E1,-3.250980377E-2,-1.421133995E0,8.597935438E-1
1.799945567E1,-7.725620270E-2,-8.893938065E-1,7.912616730E-1
1.800446055E1,-4.016637802E-2,-1.712312698E-1,7.093600035E-1
1.800946543E1,5.635738373E-2,1.924476624E-1,5.421475172E-1
1.801447031E1,2.509446144E-1,1.432847977E-1,3.269332647E-1
1.801950571E1,3.871579170E-1,-1.234273911E-1,1.308828592E-1
1.802451060E1,4.593434334E-1,-3.158054352E-1,4.203081131E-3
1.802951548E1,5.881595612E-1,-4.231729507E-1,-3.798031807E-2
1.803452036E1,7.355561256E-1,-4.804534912E-1,-2.802836895E-2
1.803952525E1,7.200288773E-1,-5.739679337E-1,-3.794217110E-2
1.804453013E1,5.751514435E-1,-7.788448334E-1,-6.506788731E-2
1.804956553E1,4.814515114E-1,-9.956254959E-1,-7.578909397E-2
1.805457041E1,3.021826744E-1,-1.411919594E0,-1.316184998E-1
1.805957529E1,4.340643883E-1,-1.574098587E0,-1.234743595E-1
1.806458018E1,5.843524933E-1,-1.485134125E0,-1.050024033E-1
1.806958506E1,5.000157356E-1,-1.321445465E0,-7.324528694E-2
1.807462046E1,2.695908546E-1,-1.242057800E0,5.100250244E-3
1.807962534E1,3.213548660E-1,-8.937377930E-1,-1.758670807E-2
1.808463023E1,3.933324814E-1,-6.164340973E-1,3.220057487E-2
1.808963511E1,4.771842957E-1,-5.883779526E-1,4.635787010E-2
1.809463999E1,6.534509659E-1,-4.028663635E-1,1.699607372E-1
1.809967539E1,5.302987099E-1,-3.734054565E-1,2.421469688E-1
1.810468028E1,7.533016205E-1,-1.266059875E-1,2.842438221E-1
1.810968516E1,4.999117851E-1,-1.136903763E-1,3.203921318E-1
1.811469004E1,3.639488220E-1,4.409885406E-2,2.506947517E-1
1.811969492E1,4.119124413E-1,5.130271912E-1,1.940550804E-1
1.812473032E1,4.694128036E-1,7.005815506E-1,4.374122620E-2
1.812973521E1,4.084911346E-1,8.353576660E-1,-4.657506943E-3
1.813474009E1,3.645486832E-1,1.162405014E0,-3.507184982E-2
1.813974497E1,1.153969765E-1,1.371607780E0,-1.053659916E-1
1.814474986E1,-6.905078888E-2,1.591300964E0,-1.175351143E-1
1.814978526E1,-1.402263641E-1,1.692450523E0,-1.472375393E-1
1.815479014E1,-2.478098869E-1,1.565146446E0,-1.553618908E-1
1.815979502E1,-3.366074562E-1,1.318429947E0,-1.513297558E-1
1.816479990E1,-2.630910873E-1,1.224952698E0,-1.891751289E-1
1.816980479E1,-3.674411774E-1,1.057004929E0,-2.186794281E-1
1.817484019E1,-6.305379868E-1,8.803873062E-1,-2.522711754E-1
1.817984507E1,-7.526607513E-1,7.143774033E-1,-3.754010201E-1
1.818484995E1,-7.041864395E-1,3.796825409E-1,-5.221824646E-1
1.818985484E1,-6.275057793E-1,5.342674255E-2,-6.158959866E-1
1.819485972E1,-6.576380730E-1,-5.025959015E-2,-6.548097134E-1
1.819989512E1,-7.359304428E-1,-4.979038239E-2,-7.481446266E-1
1.820490000E1,-6.473603249E-1,-6.337070465E-2,-7.828595638E-1
1.820990488E1,-6.466112137E-1,-1.807403564E-2,-8.136901855E-1
1.821490977E1,-5.435056686E-1,6.813621521E-2,-8.095254898E-1
1.821991465E1,-3.977751732E-1,5.162906647E-2,-7.356729507E-1
1.822495005E1,-2.675461769E-1,3.877162933E-2,-5.585908890E-1
1.822995493E1,-1.925711632E-1,6.322574615E-2,-4.192810059E-1
1.823495982E1,-1.678800583E-1,1.068992615E-1,-2.534000874E-1
1.823999522E1,-2.555956841E-1,8.008575439E-2,-6.336522102E-2
1.824496958E1,-3.459434509E-1,3.321647644E-2,1.003611088E-1
1.824997446E1,-2.750949860E-1,-3.839683533E-2,1.939470768E-1
1.825497935E1,-1.137628555E-1,-6.542778015E-2,2.973973751E-1
1.826001475E1,-1.152701378E-1,-3.258514404E-2,3.350844383E-1
1.826505015E1,-1.888532639E-1,-2.949905396E-2,3.967590332E-1
1.827002451E1,-2.747759819E-1,-3.207206726E-2,4.897928238E-1
1.827502940E1,-2.713057995E-1,-8.011817932E-3,5.318858624E-1
1.828006480E1,-1.536304951E-1,4.630565643E-2,4.788060188E-1
1.828506968E1,-6.626629829E-2,6.732940674E-2,3.629117012E-1
1.829007456E1,-2.330613136E-2,3.110218048E-2,3.313643932E-1
1.829510996E1,-6.911993027E-3,6.089973450E-2,2.657511234E-1
1.830008433E1,1.276421547E-2,7.418060303E-2,1.420409679E-1
1.830508921E1,2.502155304E-2,1.822376251E-2,7.840704918E-2
1.831012461E1,6.349039078E-2,4.179000854E-3,-1.285743713E-2
1.831512949E1,6.228852272E-2,2.831268311E-2,-8.435940742E-2
1.832016489E1,7.031774521E-2,5.835151672E-2,-1.313533783E-1
1.832516978E1,1.612710953E-2,4.529285431E-2,-1.426415443E-1
1.833017466E1,-5.115365982E-2,1.041059494E-1,-1.642146111E-1
1.833517954E1,-3.249740601E-2,1.379175186E-1,-2.093875408E-1
1.834018442E1,-2.598094940E-2,1.240501404E-1,-1.619696617E-1
1.834518931E1,-4.824900627E-2,2.286748886E-1,-1.478393078E-1
1.835022471E1,6.189298630E-2,3.273363113E-1,-1.432545185E-1
1.835519907E1,1.441917419E-1,2.824773788E-1,-6.104516983E-2
1.836020396E1,4.355382919E-2,2.723140717E-1,4.373311996E-2
1.836523936E1,-8.494377136E-3,3.304738998E-1,1.361298561E-1
1.837024424E1,4.632520676E-2,2.022981644E-1,4.391288757E-2
1.837524912E1,-8.420920372E-2,6.928730011E-2,3.598451614E-3
1.838025400E1,-1.947236061E-1,-3.846645355E-2,9.999608994E-2
1.838525889E1,-1.969053745E-1,-1.196660995E-1,1.764948368E-1
1.839029429E1,-2.257676125E-1,-2.373027802E-2,1.653597355E-1
1.839529917E1,-2.504169941E-1,1.691675186E-1,1.325497627E-1
1.840033457E1,-1.097505093E-1,2.688951492E-1,1.043298244E-1
1.840533946E1,-7.366919518E-2,2.574625015E-1,8.315682411E-2
1.841034434E1,-8.917975426E-2,2.377500534E-1,6.572246552E-2
1.841534922E1,-8.567333221E-2,2.408609390E-1,5.409717560E-4
1.842035410E1,-2.594614029E-2,5.146312714E-2,-5.944252014E-3
1.842535899E1,-1.192476749E-1,-3.376007080E-2,-1.405286789E-1
1.843036387E1,-3.525874615E-1,-5.184459686E-2,-1.627535820E-1
1.843539927E1,-3.030579090E-1,-1.461839676E-1,-1.972830296E-1
1.844040415E1,-1.771543026E-1,-2.237291336E-1,-3.039133549E-1
1.844543955E1,-2.471258640E-1,-2.571744919E-1,-4.035413265E-1
1.845041392E1,-3.086829185E-1,-1.915044785E-1,-4.236023426E-1
1.845544932E1,-2.029776573E-1,-1.930112839E-1,-5.796422958E-1
1.846045420E1,-2.494835854E-1,2.415084839E-2,-6.288225651E-1
1.846545908E1,-3.111457825E-2,2.924518585E-1,-6.658897400E-1
1.847049448E1,1.726164818E-1,4.573888779E-1,-8.376164436E-1
1.847549937E1,2.609190941E-1,5.308055878E-1,-8.828425407E-1
1.848050425E1,2.817893028E-1,6.119947433E-1,-8.507547379E-1
1.848547862E1,4.309387207E-1,5.719251633E-1,-7.694156170E-1
1.849048350E1,4.979488850E-1,5.217609406E-1,-5.485126972E-1
1.849551890E1,5.238580704E-1,6.026592255E-1,-3.547708988E-1
1.850055430E1,3.234188557E-1,4.918498993E-1,-1.789305210E-1
1.850552866E1,1.655128002E-1,3.895330429E-1,-1.222794056E-1
1.851056406E1,-8.018469810E-2,3.040075302E-1,-3.515195847E-2
1.851559946E1,-1.486480236E-1,2.391672134E-1,1.053097248E-1
1.852057383E1,-7.384872437E-2,2.177276611E-1,1.840829849E-1
1.852557871E1,-3.739094734E-2,2.753009796E-1,2.091612816E-1
1.853061411E1,7.331848145E-3,3.423166275E-1,1.849272251E-1
1.853561900E1,1.076865196E-2,3.851556778E-1,1.645896435E-1
1.854062388E1,1.487650871E-1,3.739280701E-1,1.662034988E-1
1.854562876E1,3.459503651E-1,2.441434860E-1,2.221279144E-1
1.855066416E1,4.576766491E-1,1.942958832E-1,4.085178375E-1
1.855563853E1,4.469277859E-1,-2.340049744E-1,8.457181454E-1
1.856067393E1,6.908061504E-1,-1.927700043E-1,9.095747471E-1
1.856570933E1,1.111742735E0,4.612894058E-1,4.385280609E-1
1.857071421E1,6.438672543E-1,3.548536301E-1,4.880626202E-1
1.857568858E1,3.329505920E-1,1.024103165E-1,6.027729511E-1
1.858072398E1,4.404437542E-1,9.775733948E-2,4.280469418E-1
1.858572886E1,3.309724331E-1,-2.442359924E-3,3.760552406E-1
1.859073374E1,1.323695183E-1,-7.261943817E-2,4.300124645E-1
1.859573862E1,1.577210426E-1,2.385902405E-2,4.511972666E-1
1.860074351E1,4.640767574E-1,-3.130531311E-2,5.215774775E-1
1.860577891E1,5.261068344E-1,-1.343803406E-1,5.873910189E-1
1.861078379E1,4.752006531E-1,-3.234405518E-1,5.826277733E-1
1.861581919E1,5.228447914E-1,-4.023113251E-1,5.390201807E-1
1.862079356E1,5.171670914E-1,-5.756378174E-1,3.860411644E-1
1.862579844E1,4.503374100E-1,-7.141036987E-1,3.761336803E-1
1.863080332E1,2.200231552E-1,-8.583202362E-1,5.712287426E-1
1.863583872E1,-4.305148125E-2,-1.160945892E0,8.967310190E-1
1.864084360E1,-1.185624599E-1,-1.237917900E0,1.116693377E0
1.864584849E1,-7.100486755E-2,-1.093288422E0,1.014635086E0
1.865088389E1,-3.439793587E-1,-1.112352371E0,8.325113058E-1
1.865588877E1,-6.011908054E-1,-1.176333427E0,7.229777575E-1
1.866089365E1,-4.573183060E-1,-1.110633850E0,6.509102583E-1
1.866589854E1,-3.821201324E-1,-1.015912056E0,4.711984396E-1
1.867090342E1,-3.630542755E-1,-7.859020233E-1,2.884435654E-1
1.867590830E1,-2.750177383E-1,-5.345335007E-1,1.081786156E-1
1.868094370E1,-1.852805614E-1,-3.215332031E-1,-2.443218231E-2
1.868594859E1,-3.747248650E-2,-3.804683685E-2,-1.877241135E-1
1.869095347E1,1.458992958E-1,2.188997269E-1,-2.980720997E-1
1.869595835E1,2.921800613E-1,2.924575806E-1,-3.763713837E-1
1.870096323E1,2.781844139E-1,8.709526062E-2,-2.737669945E-1
1.870599863E1,2.617654800E-1,-1.266660690E-1,-1.248602867E-1
1.871100352E1,1.426494122E-1,-2.266416550E-1,-5.397439003E-2
1.871600840E1,-7.285499573E-2,-3.826026917E-1,3.669595718E-2
1.872101328E1,-3.435647488E-1,-5.752458572E-1,1.451344490E-1
1.872601817E1,-3.998880386E-1,-5.270013809E-1,5.542087555E-2
1.873105357E1,-3.849930763E-1,-4.344587326E-1,-6.579709053E-2
1.873605845E1,-3.309636116E-1,-3.335971832E-1,-1.477608681E-1
1.874106333E1,-2.651610374E-1,-2.759332657E-1,-9.602522850E-2
1.874606821E1,-1.636688709E-1,-1.562032700E-1,6.966590881E-4
1.875107310E1,-4.073929787E-2,-9.413051605E-2,3.946709633E-2
1.875610850E1,-1.523778439E-1,-3.460025787E-2,1.315255165E-1
1.876111338E1,-3.182339668E-1,6.332588196E-2,1.994469166E-1
1.876611826E1,-4.224522114E-1,1.697978973E-1,2.876093388E-1
1.877112315E1,-5.499682426E-1,1.509704590E-1,3.018088341E-1
1.877612803E1,-6.744143963E-1,1.121912003E-1,2.828443050E-1
1.878116343E1,-8.759264946E-1,4.549980164E-3,2.214870453E-1
1.878616831E1,-7.922050953E-1,-5.665779114E-3,6.507706642E-2
1.879117320E1,-7.843639851E-1,-3.476142883E-2,-5.748629570E-2
1.879617808E1,-6.789195538E-1,-1.030874252E-1,-9.734845161E-2
1.880118296E1,-5.623180866E-1,-2.009744644E-1,-1.647219658E-1
1.880621836E1,-3.389201164E-1,-2.124233246E-1,-2.644984722E-1
1.881122324E1,-1.101343632E-1,-1.138010025E-1,-3.572552204E-1
1.881622813E1,4.660272598E-2,-3.324031830E-2,-3.854010105E-1
1.882123301E1,1.431555748E-1,-5.386352539E-3,-4.354009628E-1
1.882623789E1,2.181363106E-1,7.245922089E-2,-4.585115910E-1
1.883127329E1,2.847170830E-1,3.874301910E-2,-4.801928997E-1
1.883627818E1,2.160959244E-1,-8.370399475E-3,-4.503757954E-1
1.884128306E1,1.857101917E-1,-1.974201202E-2,-3.929159641E-1
1.884628794E1,1.971137524E-1,-9.761810303E-3,-2.932903767E-1
1.885129282E1,1.561126709E-1,2.635478973E-2,-2.228379250E-1
1.885632822E1,8.408570290E-2,5.282688141E-2,-1.250658035E-1
1.886133311E1,1.066844463E-1,7.568073273E-2,-5.717849731E-2
1.886633799E1,9.850096703E-2,3.146362305E-2,-5.492067337E-2
1.887134287E1,2.487635612E-2,-5.107402802E-2,-2.876901627E-2
1.887634776E1,1.713514328E-3,-9.886074066E-2,2.261877060E-2
1.888138316E1,-2.492499352E-2,-8.208084106E-2,7.507705688E-2
1.888638804E1,-2.648210526E-2,-2.701282501E-2,1.359243393E-1
1.889139292E1,-2.820324898E-2,-4.246425629E-2,1.489615440E-1
1.889639780E1,-3.001594543E-2,-1.092185974E-1,2.184236050E-1
1.890140269E1,8.702516556E-3,-1.088943481E-1,2.410786152E-1
1.890643809E1,-2.329206467E-2,-7.145881653E-2,2.984030247E-1
1.891144297E1,-8.781886101E-2,-4.588413239E-2,3.437452316E-1
1.891644785E1,-4.855108261E-2,1.924800873E-2,3.305616379E-1
1.892145274E1,-7.631921768E-2,-1.962566376E-2,2.781693935E-1
1.892645762E1,-5.750966072E-2,-5.118656158E-2,2.691884041E-1
1.893149302E1,-5.546498299E-2,-6.468868256E-2,1.852042675E-1
1.893649790E1,1.956987381E-2,-9.252071381E-2,9.662461281E-2
1.894150278E1,4.442763329E-2,-1.155614853E-1,4.411649704E-2
1.894650767E1,1.375107765E-1,-7.291221619E-2,4.169034958E-2
1.895154307E1,1.803224087E-1,-4.113864899E-2,9.225130081E-3
1.895654795E1,1.886720657E-1,-2.382373810E-2,-1.466608047E-2
1.896152232E1,1.719336510E-1,-3.763675690E-2,8.931159973E-4
1.896655772E1,1.431357861E-1,7.171630859E-3,-1.122212410E-2
1.897156260E1,9.172320366E-2,-6.760597229E-3,-2.005839348E-2
1.897656748E1,9.055018425E-2,5.336856842E-2,-4.354310036E-2
1.898157236E1,5.111360550E-2,9.068393707E-2,-2.169632912E-2
1.898657725E1,6.980419159E-3,8.727169037E-2,1.207590103E-3
1.899158213E1,3.477597237E-2,2.285194397E-2,6.124138832E-2
1.899661753E1,4.216551781E-2,-9.196281433E-3,1.032965183E-1
1.900162241E1,3.400897980E-2,-2.562141418E-2,1.250779629E-1
1.900665781E1,2.228641510E-2,-2.050590515E-2,8.944511414E-2
1.901163218E1,1.292896271E-2,-2.857589722E-2,1.266429424E-1
1.901666758E1,1.064515114E-2,-8.912944794E-2,1.269960403E-1
1.902167246E1,-8.381605148E-3,-1.149263382E-1,9.746623039E-2
1.902667734E1,-6.009101868E-3,-1.023654938E-1,8.119130135E-2
1.903171275E1,-3.956389427E-2,-1.029729843E-1,8.033847809E-2
1.903668711E1,-9.592509270E-2,-7.961463928E-2,4.486155510E-2
1.904172251E1,-1.034955978E-1,-5.497360229E-2,3.688406944E-2
1.904672739E1,-9.073591232E-2,3.187179565E-2,1.120185852E-2
1.905173228E1,-1.032917500E-1,9.598159790E-2,3.530502319E-3
1.905676768E1,-5.472540855E-2,8.652591705E-2,1.241564751E-2
1.906177256E1,-1.909971237E-3,5.943584442E-2,3.204846382E-2
1.906677744E1,5.762434006E-2,5.395603180E-2,1.959490776E-2
1.907178233E1,6.090736389E-2,3.897571564E-2,5.966901779E-3
1.907678721E1,8.568024635E-2,1.929378510E-2,1.612210274E-2
1.908182261E1,1.197886467E-1,1.044559479E-2,1.434469223E-2
1.908682749E1,1.216676235E-1,5.206108093E-3,-8.237099648E-2
1.909183237E1,1.129627228E-1,-3.573131561E-2,-1.180257797E-1
1.909683726E1,8.791637421E-2,-2.662658691E-2,-1.276071072E-1
1.910184214E1,9.992551804E-2,-2.481937408E-2,-1.207287312E-1
1.910687754E1,7.624959946E-2,-4.093170166E-3,-8.920550346E-2
1.911188242E1,2.668309212E-2,2.142906189E-3,-4.035568237E-2
1.911688731E1,2.030348778E-2,-9.520530701E-3,2.346420288E-2
1.912189219E1,1.759529114E-2,1.570987701E-2,5.707907677E-2
1.912689707E1,2.313780785E-2,5.171775818E-3,1.071224213E-1
1.913193247E1,6.317543983E-2,1.727581024E-2,1.902101040E-1
1.913693736E1,2.462744713E-2,3.287696838E-2,2.538695335E-1
1.914194224E1,-2.674102783E-2,-7.311820984E-3,2.758424282E-1
1.914694712E1,1.924753189E-3,4.077720642E-2,2.862417698E-1
1.915195200E1,-4.443168640E-2,-2.895259857E-2,2.447617054E-1
1.915698740E1,-6.664538383E-2,-4.813766479E-2,2.324645519E-1
1.916199229E1,6.208658218E-3,-1.009750366E-2,1.255598068E-1
1.916699717E1,7.395577431E-2,-3.295516968E-2,-3.129196167E-2
1.917200205E1,1.152949333E-1,-1.418495178E-2,-9.420728683E-2
1.917700694E1,1.670553684E-1,1.737976074E-2,-1.640572548E-1
1.918204234E1,1.544542313E-1,-5.000114441E-2,-2.763597965E-1
1.918704722E1,1.017220020E-1,-4.223823547E-2,-3.313639164E-1
1.919205210E1,5.774497986E-2,2.087593079E-3,-3.141386509E-1
1.919705698E1,-3.336620331E-2,-1.344203949E-2,-2.453219891E-1
1.920206187E1,-5.626630783E-2,-1.576995850E-2,-1.512451172E-1
1.920709727E1,5.029916763E-3,4.458427429E-3,-8.814430237E-2
1.921210215E1,6.082010269E-2,2.093601227E-2,-7.586002350E-2
1.921710703E1,3.659796715E-2,2.659988403E-2,5.184650421E-3
1.922211192E1,-3.373432159E-2,3.457260132E-2,1.175186634E-1
1.922711680E1,-5.711317062E-2,2.129554749E-3,2.325973511E-1
1.923215220E1,-7.317447662E-2,-3.109073639E-2,3.009214401E-1
1.923715708E1,-7.127475739E-2,-4.608440399E-2,4.167985916E-1
1.924216196E1,-2.894353867E-2,-8.551597595E-3,3.816912174E-1
1.924716685E1,-3.331923485E-2,-6.372070312E-2,3.333601952E-1
1.925217173E1,-6.372904778E-2,-8.389186859E-2,2.918336391E-1
1.925717661E1,-6.660985947E-2,-2.307415009E-2,2.094357014E-1
1.926221201E1,-1.842856407E-2,2.952575684E-3,1.009347439E-1
1.926721690E1,-2.720117569E-3,-3.760719299E-2,-5.616021156E-2
1.927222178E1,3.319573402E-2,-7.080459595E-2,-1.289148331E-1
1.927722666E1,9.982633591E-2,-2.785110474E-2,-2.024629116E-1
1.928223154E1,1.625430584E-1,-1.385307312E-2,-2.850012779E-1
1.928726695E1,1.431910992E-1,-3.781318665E-3,-2.888956070E-1
1.929227183E1,1.786508560E-1,4.519081116E-2,-2.743928432E-1
1.929727671E1,1.768603325E-1,6.395244598E-2,-1.847724915E-1
1.930228159E1,1.845881939E-1,8.001613617E-2,-9.766077995E-2
1.930728648E1,1.983201504E-1,1.005649567E-1,-1.018006802E-1
1.931232188E1,1.359679699E-1,1.019067764E-1,1.980781555E-3
1.931732676E1,6.587743759E-2,7.954025269E-2,5.881166458E-2
1.932233164E1,2.615332603E-2,-9.153366089E-3,1.069538593E-1
1.932733652E1,-8.592128754E-3,-1.509666443E-2,8.124446869E-2
1.933234141E1,-1.807928085E-2,-1.740360260E-2,6.425881386E-2
1.933737681E1,-5.238866806E-2,-3.392410278E-2,2.253913879E-2
1.934238169E1,-1.019144058E-1,-4.907512665E-2,2.162504196E-2
1.934738657E1,-1.130964756E-1,-3.204441071E-2,4.737377167E-4
1.935239146E1,-1.348049641E-1,-1.401042938E-2,1.951932907E-3
1.935739634E1,-8.156728745E-2,2.877044678E-2,-5.963945389E-2
1.936243174E1,2.355098724E-2,1.774883270E-2,-8.388090134E-2
1.936743662E1,8.165955544E-2,-4.672813416E-2,-1.354923248E-1
1.937244150E1,1.655621529E-1,-5.859375000E-2,-1.691465378E-1
1.937744639E1,2.514672279E-1,-6.520271301E-3,-1.674120426E-1
1.938245127E1,2.401955128E-1,1.025667191E-1,-1.278719902E-1
1.938748667E1,2.051537037E-1,1.041316986E-1,-7.256603241E-2
1.939249155E1,1.220810413E-1,4.618167877E-2,3.681993484E-2
1.939749644E1,4.234933853E-2,-1.848793030E-2,6.235623360E-2
1.940250132E1,-3.179836273E-2,-2.450847626E-2,7.463812828E-2
1.940750620E1,-6.387639046E-2,1.348114014E-2,8.800125122E-2
1.941254160E1,-6.948828697E-2,2.271175385E-2,4.215574265E-2
1.941754649E1,-1.117875576E-1,2.836894989E-2,4.809713364E-2
1.942255137E1,-1.323382854E-1,3.248214722E-3,7.469177246E-2
1.942755625E1,-5.540442467E-2,4.251670837E-2,8.471393585E-2
1.943256113E1,-6.453657150E-2,5.660057068E-2,1.721119881E-1
1.943759654E1,-9.506988525E-2,3.503322601E-2,1.781601906E-1
1.944260142E1,1.815724373E-2,3.054618835E-3,2.163765430E-1
1.944760630E1,4.974746704E-2,1.894664764E-2,2.322235107E-1
1.945261118E1,3.475594521E-2,4.549980164E-2,2.316513062E-1
1.945761607E1,-6.303071976E-3,-1.122188568E-2,2.003209591E-1
1.946265147E1,-2.219963074E-2,-6.857204437E-2,1.242785454E-1
1.946765635E1,-2.754354477E-2,-1.681089401E-1,8.550572395E-2
1.947266123E1,-1.289367676E-2,-2.418165207E-1,5.410504341E-2
1.947766612E1,-3.661704063E-2,-2.139749527E-1,-2.597451210E-2
1.948267100E1,-9.267926216E-2,-1.043891907E-1,-6.906867027E-2
1.948770640E1,-1.012203693E-1,-4.908943176E-2,-1.146416664E-1
1.949271128E1,-1.158761978E-1,-4.884815216E-2,-1.755940914E-1
1.949771616E1,-1.447017193E-1,-8.661651611E-2,-2.432687283E-1
1.950272105E1,-1.842086315E-1,-9.082603455E-2,-1.255865097E-1
1.950772593E1,-1.490206718E-1,-1.020889282E-1,-5.797815323E-2
1.951276133E1,-5.399155617E-2,-1.036643982E-1,6.441831589E-3
1.951776621E1,-2.623414993E-2,-5.768680573E-2,9.901118279E-2
1.952277110E1,-2.596998215E-2,3.424930573E-2,1.304676533E-1
1.952777598E1,2.768516541E-2,4.598236084E-2,2.070879936E-1
1.953278086E1,5.253100395E-2,4.097080231E-2,2.333295345E-1
1.953778574E1,7.128667831E-2,-3.281021118E-2,2.263262272E-1
1.954279063E1,1.151380539E-1,-4.907703400E-2,1.281251907E-1
1.954782603E1,1.090443134E-1,1.662349701E-2,1.045446396E-1
1.955283091E1,4.006457329E-2,7.946777344E-2,8.362150192E-2
1.955783579E1,-3.553962708E-2,5.867576599E-2,3.074073792E-2
1.956284068E1,-1.807475090E-2,3.739356995E-3,2.177000046E-3
1.956784556E1,-3.128528595E-3,-2.703094482E-2,-8.796572685E-2
1.957285044E1,-3.809309006E-2,-4.807186127E-2,-1.369960308E-1
1.957785532E1,-9.311914444E-2,3.555488586E-2,-1.359510422E-1
1.958289072E1,-8.398485184E-2,1.042785645E-1,-6.287646294E-2
1.958789561E1,-8.449125290E-2,5.135822296E-2,-4.628491402E-2
1.959290049E1,-7.197546959E-2,-8.182239532E-2,-4.853487015E-3
1.959790537E1,-3.700256348E-2,-6.663990021E-2,1.620340347E-2
1.960294077E1,-2.258634567E-2,-2.659702301E-2,-2.217769623E-2
1.960794566E1,3.433632851E-2,-3.084373474E-2,-2.369761467E-2
1.961295054E1,1.038367748E-1,-1.241464615E-1,1.377511024E-2
1.961795542E1,1.241519451E-1,-1.300754547E-1,6.975793839E-2
1.962296030E1,1.217896938E-1,-5.170631409E-2,5.991244316E-2
1.962799570E1,1.006274223E-1,8.295631409E-2,5.979704857E-2
1.963300059E1,6.214165688E-2,1.227188110E-1,2.926826477E-2
1.963803599E1,-3.620052338E-2,7.665920258E-2,3.030848503E-2
1.964304087E1,-4.725837708E-2,-8.768177032E-2,1.071691513E-1
1.964804575E1,2.330136299E-2,-3.453063965E-2,9.171962738E-2
1.965305064E1,6.580257416E-2,3.601741791E-2,-9.190082550E-3
1.965805552E1,1.139001846E-1,4.659938812E-2,-6.182622910E-2
1.966309092E1,5.851936340E-2,-5.902290344E-3,-1.676273346E-2
1.966809580E1,2.035617828E-2,-1.078653336E-1,-1.468563080E-2
1.967310068E1,-2.686953545E-2,-1.247453690E-1,-1.976633072E-2
1.967810557E1,-7.169747353E-2,-2.506732941E-2,-3.215551376E-2
1.968311045E1,-6.056594849E-2,8.215808868E-2,-4.808998108E-2
1.968814585E1,-2.152681351E-3,1.006612778E-1,-4.615950584E-2
1.969315073E1,-1.885199547E-2,4.304409027E-2,3.906154633E-2
1.969815562E1,-3.776025772E-2,5.123806000E-2,7.396745682E-2
1.970316050E1,-4.951906204E-2,7.963180542E-2,4.215478897E-3
1.970816538E1,-8.025646210E-3,1.018152237E-1,5.683302879E-2
1.971320078E1,1.400995255E-2,-1.747703552E-2,2.205038071E-2
1.971820567E1,8.210229874E-2,-7.170677185E-2,1.941990852E-2
1.972321055E1,1.096553802E-1,9.287643433E-2,4.084372520E-2
1.972821543E1,-5.008363724E-2,1.016397476E-1,8.494019508E-2
1.973322031E1,-2.287087440E-1,2.727985382E-2,1.596639156E-1
1.973825571E1,-2.137398720E-1,-9.153747559E-2,1.552107334E-1
1.974326060E1,-3.415369987E-2,-1.807899475E-1,1.080174446E-1
1.974826548E1,1.131618023E-1,-7.330894470E-2,6.527256966E-2
1.975327036E1,7.775712013E-2,7.132339478E-2,8.741211891E-2
1.975827525E1,1.513600349E-2,7.347393036E-2,9.715437889E-2
1.976331065E1,8.811950684E-3,1.859283447E-2,9.246897697E-2
