"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.051754794E0,2.156665802E0,1.481158066E1,-4.664890289E0
2.056790195E0,2.232128143E0,1.430879784E1,-4.789163589E0
2.061795078E0,3.268836975E0,1.453398705E1,-4.686450958E0
2.066799960E0,4.864625931E0,1.488943863E1,-4.679264069E0
2.071804843E0,4.728075027E0,1.459507561E1,-4.258831024E0
2.076809726E0,6.381359100E0,1.402281952E1,-4.139348984E0
2.081845126E0,6.537075043E0,1.359070778E1,-4.786767960E0
2.086850009E0,6.660449982E0,1.320620918E1,-5.378189087E0
2.091854892E0,8.134061813E0,1.255160332E1,-5.572235107E0
2.096859775E0,8.051412582E0,1.202965546E1,-5.684829712E0
2.101864658E0,7.449211121E0,1.156999397E1,-6.272357941E0
2.106900058E0,6.097776413E0,1.094982529E1,-6.380161285E0
2.111904941E0,6.016324997E0,1.033205223E1,-5.848630905E0
2.116909824E0,6.845811844E0,1.015597343E1,-5.320693970E0
2.121914706E0,5.108980179E0,9.687927246E0,-4.585834503E0
2.126919589E0,5.288352966E0,9.597192764E0,-4.032743454E0
2.131954990E0,6.352611542E0,9.659179688E0,-3.331123352E0
2.136959872E0,7.067407608E0,9.433092117E0,-2.356700897E0
2.141964755E0,6.721239090E0,8.817714691E0,-6.821556091E-1
2.146969638E0,6.616130829E0,8.300558090E0,4.551696777E-1
2.151974521E0,7.536651611E0,7.945106506E0,6.432266235E-1
2.157009921E0,7.868146896E0,7.303377151E0,8.154125214E-1
2.162014804E0,8.205631256E0,7.076091766E0,6.911392212E-1
2.167019687E0,8.524250031E0,7.050937653E0,7.654037476E-1
2.172024570E0,8.404468536E0,7.096454620E0,1.131635666E0
2.177029453E0,7.799871445E0,7.037761688E0,8.848857880E-1
2.182034335E0,6.849405289E0,6.715549469E0,9.843044281E-1
2.187069736E0,6.012731552E0,6.040580750E0,1.442768097E0
2.192074619E0,5.720464706E0,5.391664505E0,1.363712311E0
2.197079501E0,5.942060471E0,5.063762665E0,7.917556763E-1
2.202084384E0,5.008363724E0,4.880496979E0,4.252243042E-1
2.207089267E0,1.668256760E0,4.051010132E0,2.039279938E-1
2.212124667E0,2.868766785E-1,3.220026016E0,3.102340698E-1
2.217129550E0,2.561527252E0,1.800315857E0,2.514213562E0
2.222134433E0,5.269187927E0,2.450429916E0,3.267339706E0
2.227139316E0,7.953191757E0,4.690044403E0,3.410778046E0
2.232144199E0,8.482326508E0,6.579298019E0,2.869665146E0
2.237179599E0,7.345001221E0,7.995414734E0,2.268960953E0
2.242184482E0,5.955236435E0,9.592401505E0,1.753002167E0
2.247189365E0,4.188159943E0,1.103966141E1,1.659572601E0
2.252194247E0,3.235298157E0,1.207996368E1,1.411624908E0
2.257199130E0,2.988847733E0,1.274415207E1,6.492156982E-1
2.262234531E0,4.208522797E0,1.255040550E1,4.192352295E-1
2.267239414E0,5.658477783E0,1.148255348E1,4.324111938E-1
2.272244296E0,6.164554596E0,1.070307541E1,2.506427765E-1
2.277249179E0,6.297512054E0,1.015956688E1,-9.672355652E-2
2.282254062E0,6.430469513E0,9.660377502E0,-3.659324646E-1
2.287289462E0,6.647274017E0,9.216287613E0,-4.845161438E-1
2.292294345E0,6.602954865E0,8.641635895E0,-5.515937805E-1
2.297299228E0,6.272357941E0,8.006195068E0,-5.887260437E-1
2.302304111E0,5.703695297E0,7.317750931E0,-7.704944611E-1
2.307308994E0,5.158090591E0,7.147661209E0,-1.318794250E0
2.312344394E0,4.614582062E0,7.418367386E0,-1.971303940E0
2.317349277E0,4.666986465E0,7.444719315E0,-2.105459213E0
2.322354160E0,4.821504593E0,7.571687698E0,-1.618247986E0
2.327359042E0,4.044721603E0,8.149633408E0,-1.012453079E0
2.332363925E0,4.202533722E0,8.276601791E0,-8.639240265E-1
2.337399326E0,4.499591827E0,8.278997421E0,-6.186714172E-1
2.342404208E0,4.412151337E0,8.462263107E0,-6.090888977E-1
2.347409091E0,4.371425629E0,8.894374847E0,-6.174736023E-1
2.352413974E0,4.452877045E0,9.373201370E0,-5.180549622E-1
2.357418857E0,4.725679398E0,9.799324036E0,-6.869468689E-1
2.362454257E0,4.536724091E0,1.028413963E1,-7.812747955E-1
2.367459140E0,4.006391525E0,1.071864700E1,-9.022541046E-1
2.372464023E0,3.406585693E0,1.091987991E1,-1.210092545E0
2.377468906E0,2.349514008E0,1.075697708E1,-1.533203125E0
2.382473789E0,1.063959122E0,1.032127190E1,-1.737730026E0
2.387509189E0,4.761314392E-1,1.008200836E1,-2.067129135E0
2.392514072E0,2.892723083E-1,9.973007202E0,-2.429767609E0
2.397518955E0,4.833183289E-1,9.884368896E0,-2.926561356E0
2.402523837E0,8.339786530E-1,9.854423523E0,-3.362266541E0
2.407528720E0,1.445762634E0,1.016555595E1,-3.785993576E0
2.412564121E0,2.149478912E0,1.063150597E1,-3.906972885E0
2.417569003E0,2.737306595E0,1.093904495E1,-3.855466843E0
2.422573886E0,2.910989761E0,1.115914345E1,-3.601829529E0
2.427578769E0,2.822351456E0,1.130407906E1,-3.286804199E0
2.432583652E0,2.847505569E0,1.128132057E1,-3.009210587E0
2.437619052E0,2.893022537E0,1.108996964E1,-2.914583206E0
2.442623935E0,2.541164398E0,1.044943810E1,-2.589076996E0
2.447628818E0,2.928956985E0,9.625940323E0,-2.560329437E0
2.452633701E0,3.924940109E0,9.185144424E0,-2.694484711E0
2.457638583E0,4.511569977E0,9.162385941E0,-2.628604889E0
2.462673984E0,4.673274994E0,9.243837357E0,-2.468097687E0
2.467678867E0,4.533130646E0,9.351640701E0,-2.807977676E0
2.472683749E0,4.767602921E0,9.046497345E0,-2.321964264E0
2.477688632E0,4.996385574E0,8.640438080E0,-1.317596436E0
2.482693515E0,4.920923233E0,8.570066452E0,-7.561206818E-1
2.487728915E0,4.571460724E0,8.713504791E0,-4.318122864E-1
2.492733798E0,4.451679230E0,8.875209808E0,-3.252067566E-1
2.497738681E0,4.495998383E0,8.909946442E0,-2.940635681E-1
2.502743564E0,4.418140411E0,8.943485260E0,-4.713401794E-1
2.507748447E0,4.298358917E0,8.990200043E0,-7.141971588E-1
2.512783847E0,4.019567490E0,8.975826263E0,-9.333972931E-1
2.517788730E0,3.753652573E0,8.918331146E0,-1.220573425E0
2.522793613E0,3.899785995E0,8.617979050E0,-1.488883972E0
2.527798496E0,4.484020233E0,8.467054367E0,-1.718864441E0
2.532803378E0,4.527141571E0,8.657207489E0,-1.746114731E0
2.537838779E0,4.418140411E0,8.885990143E0,-1.663764954E0
2.542843662E0,4.282787323E0,9.100399017E0,-1.585906982E0
2.547848544E0,4.303150177E0,9.123157501E0,-1.500862122E0
2.552853427E0,4.437305450E0,9.108783722E0,-1.428993225E0
2.557858310E0,4.462459564E0,8.989002228E0,-1.340354919E0
2.562893710E0,4.564273834E0,8.736263275E0,-1.143014908E0
2.567898593E0,4.607395172E0,8.486219406E0,-8.782978058E-1
2.572903476E0,4.510372162E0,8.391592026E0,-6.486167908E-1
2.577908359E0,4.260028839E0,8.320920944E0,-4.940986633E-1
2.582913242E0,4.018369675E0,8.072074890E0,-1.949443817E-1
2.587918124E0,3.782400131E0,7.906776428E0,8.773994446E-2
2.592953525E0,3.412574768E0,7.833709717E0,3.437728882E-1
2.597958408E0,3.270034790E0,7.802566528E0,3.401794434E-1
2.602963290E0,3.329925537E0,7.894798279E0,2.949619293E-1
2.607968173E0,3.687772751E0,8.143644333E0,6.019020081E-2
2.612973056E0,3.983633041E0,8.495801926E0,-4.629554749E-1
2.618008456E0,4.291172028E0,8.650020599E0,-1.281661987E0
2.623013339E0,4.479228973E0,8.891979218E0,-1.953336716E0
2.628018222E0,4.167797089E0,9.000980377E0,-2.884637833E0
2.633023105E0,3.729696274E0,9.046497345E0,-3.748861313E0
2.638027988E0,3.862653732E0,9.109981537E0,-4.227987289E0
2.643063388E0,5.179351807E0,9.198320389E0,-4.248050690E0
2.648068271E0,6.150480270E0,9.039310455E0,-4.033941269E0
2.653073154E0,5.855817795E0,8.552099228E0,-3.545532227E0
2.658078037E0,5.424903870E0,8.130468369E0,-3.071496964E0
2.663082919E0,5.485992432E0,7.852874756E0,-2.837923050E0
2.668118320E0,6.168447495E0,8.043327332E0,-2.019216537E0
2.673123203E0,7.060220718E0,8.883594513E0,1.195119858E0
2.678128085E0,7.226417542E0,9.796928406E0,5.558460236E0
2.683132968E0,6.290325165E0,9.363618851E0,9.292049408E-1
2.688137851E0,7.609718323E0,9.644805908E0,1.502658844E0
2.693173251E0,9.041406631E0,1.036199760E1,2.286928177E0
2.698178134E0,9.353736877E0,1.058958244E1,2.995435715E0
2.703183017E0,8.604503632E0,1.047459221E1,3.391613007E0
2.708187900E0,8.290676117E0,1.043506432E1,3.437129974E0
2.713192783E0,8.027456284E0,1.011554718E1,3.446712494E0
2.718228183E0,7.567794800E0,9.534906387E0,3.307765961E0
2.723233066E0,7.609718323E0,9.339662552E0,2.940336227E0
2.728237949E0,7.777112961E0,9.875984192E0,2.427970886E0
2.733242831E0,7.339012146E0,1.022664452E1,1.737430573E0
2.738247714E0,6.696084976E0,9.982589722E0,1.028623581E0
2.743283115E0,7.614509583E0,1.056562614E1,3.773117065E-1
2.748287997E0,8.482326508E0,1.129808998E1,4.012680054E-1
2.753292880E0,8.980318069E0,1.188471985E1,8.645229340E-1
2.758297763E0,9.521430969E0,1.219225883E1,1.228658676E0
2.763302646E0,9.251922607E0,1.220902824E1,1.903627396E0
2.768338046E0,8.502689362E0,1.211350250E1,2.695083618E0
2.773342929E0,7.681287766E0,1.190867615E1,3.024183273E0
2.778347812E0,7.244384766E0,1.167150879E1,3.206251144E0
2.783352695E0,6.653263092E0,1.149333382E1,2.988248825E0
2.788357578E0,5.824674606E0,1.155082893E1,2.044969559E0
2.793392978E0,5.910917282E0,1.166072845E1,9.950847626E-1
2.798397861E0,6.495151520E0,1.172541046E1,-1.757793427E-1
2.803402744E0,6.426876068E0,1.164994812E1,-1.086717606E0
2.808407626E0,5.874982834E0,1.152327919E1,-1.530807495E0
2.813412509E0,5.712080002E0,1.157718086E1,-2.377063751E0
2.818447910E0,5.385375977E0,1.159155464E1,-3.830312729E0
2.823452792E0,4.398975372E0,1.149812508E1,-3.923742294E0
2.828457675E0,3.629379272E0,1.119028664E1,-3.112222672E0
2.833462558E0,2.607044220E0,1.080848312E1,-2.228534698E0
2.838467441E0,2.193798065E0,1.057520866E1,-1.834753036E0
2.843502841E0,1.840742111E0,9.982589722E0,-1.533203125E0
2.848507724E0,1.754499435E0,9.586412430E0,-1.213386536E0
2.853512607E0,1.875478745E0,9.778961182E0,-8.735065460E-1
2.858517490E0,1.608665466E0,9.890357971E0,-2.689094543E-1
2.863522372E0,5.012855530E-1,9.777763367E0,8.525447845E-1
2.868557773E0,-1.967411041E-1,9.944259644E0,1.064558029E0
2.873562656E0,-6.396331787E-1,9.880775452E0,2.031793594E0
2.878567539E0,-1.396053314E0,9.387575150E0,2.645973206E0
2.883572421E0,-1.884462357E0,8.841670990E0,2.541763306E0
2.888577304E0,-2.284532547E0,8.305349350E0,1.890451431E0
2.893612705E0,-2.911588669E0,7.496225357E0,2.330947876E0
2.898617587E0,-5.023336411E0,6.263074875E0,1.570934296E0
2.903622470E0,-6.105562210E0,5.082927704E0,1.096899033E0
2.908627353E0,-7.035665512E0,3.436830521E0,-7.633075714E-1
2.913632236E0,-7.446216583E0,1.408929825E0,-3.397003174E0
2.918667636E0,-7.917856216E0,-7.067108154E-2,-4.267215729E0
2.923672519E0,-8.105913162E0,-7.686977386E-1,-4.098623276E0
2.928677402E0,-9.142621994E0,-1.061862946E0,-3.707237244E0
2.933682285E0,-1.005356026E1,-1.047489166E0,-2.520801544E0
2.938687167E0,-1.138852501E1,-8.264923096E-2,-7.968463898E-1
2.943722568E0,-1.144931412E1,1.158586502E0,1.420009613E0
2.948727451E0,-1.066534424E1,2.279142380E0,3.111623764E0
2.953732333E0,-1.014579201E1,2.943630219E0,4.258531570E0
2.958737216E0,-9.510051727E0,3.455995560E0,4.834081650E0
2.963742099E0,-8.796752930E0,3.927635193E0,4.696632385E0
2.968777499E0,-7.846286774E0,4.411252975E0,4.166299820E0
2.973782382E0,-6.698181152E0,4.887683868E0,3.613208771E0
2.978787265E0,-5.219778061E0,5.462335587E0,2.231828690E0
2.983792148E0,-4.557685852E0,6.331350327E0,1.203504562E0
2.988797031E0,-4.099222183E0,7.113224030E0,1.064558029E0
2.993832431E0,-2.984655380E0,8.061294556E0,1.497268677E-3
2.998837314E0,-1.216680527E0,9.048892975E0,-1.618247986E0
3.003842197E0,1.785642624E0,1.098695755E1,-4.814317703E0
3.008847080E0,3.865049362E0,1.333317757E1,-7.360572815E0
3.013851962E0,5.337463379E0,1.521734047E1,-8.611690521E0
3.018856845E0,4.669382095E0,1.572251892E1,-7.877729416E0
3.023892246E0,3.972852707E0,1.516613388E1,-4.400173187E0
3.028897128E0,3.076288223E0,1.462981224E1,-1.260101318E0
3.033902011E0,3.476058960E0,1.448008537E1,1.346942902E0
3.038906894E0,3.429344177E0,1.405875397E1,2.596862793E0
3.043911777E0,2.697778702E0,1.326849556E1,2.709457397E0
3.048947177E0,2.260875702E0,1.267108536E1,2.622016907E0
3.053952060E0,1.741323471E0,1.254920769E1,2.533378601E0
3.058956943E0,1.345146179E0,1.241265678E1,1.896440506E0
3.063961826E0,1.635017395E0,1.220423698E1,1.223867416E0
3.068966708E0,1.924589157E0,1.177691650E1,7.474365234E-1
3.074002109E0,1.888654709E0,1.112350845E1,6.288528442E-1
3.079006992E0,1.879072189E0,1.052490044E1,6.935348511E-1
3.084011874E0,1.930578232E0,1.012992096E1,6.623916626E-1
3.089016757E0,2.055150986E0,1.005445862E1,2.374668121E-1
3.094021640E0,2.174633026E0,9.910720825E0,2.545356750E-2
3.099057040E0,1.833555222E0,9.481004715E0,-2.096176147E-3
3.104061923E0,1.189430237E0,8.882396698E0,2.123126984E-1
3.109066806E0,3.611412048E-1,8.282590866E0,4.887084961E-1
3.114071689E0,-4.515762329E-1,7.661224365E0,5.761489868E-1
3.119076572E0,-1.083723068E0,7.292596817E0,5.845336914E-1
3.124111972E0,-1.521823883E0,7.154848099E0,5.569839478E-1
3.129116855E0,-1.908418655E0,7.026981354E0,4.731369019E-1
3.134121738E0,-1.953935623E0,6.998233795E0,-2.233924866E-1
3.139126621E0,-1.983880997E0,6.811374664E0,-9.321994781E-1
3.144131503E0,-2.054552078E0,6.590078354E0,-1.007661819E0
3.149166904E0,-2.873258591E0,6.392438889E0,-9.908924103E-1
3.154171787E0,-3.609615326E0,6.246305466E0,-8.651218414E-1
3.159176669E0,-4.226190567E0,5.948348999E0,-7.968463898E-1
3.164181552E0,-4.796051025E0,5.737533569E0,-6.665840149E-1
3.169186435E0,-5.138326645E0,5.518632889E0,-8.878803253E-1
3.174221835E0,-5.653087616E0,5.219179153E0,-1.845533371E0
3.179226718E0,-5.390766144E0,5.086521149E0,-2.646572113E0
3.184231601E0,-5.304822922E0,5.554567337E0,-2.418987274E0
3.189236484E0,-4.198640823E0,6.477483749E0,-2.739702225E0
3.194241367E0,-4.229784012E0,6.632900238E0,-3.341903687E0
3.199276767E0,-5.030523300E0,5.972305298E0,-2.833131790E0
3.204281650E0,-3.123601913E0,6.136106491E0,-2.314777374E0
3.209286533E0,-4.104013443E0,6.194799423E0,-1.460136414E0
3.214291415E0,-5.044897079E0,5.313806534E0,-1.089113235E0
3.219296298E0,-7.424655914E0,3.807853699E0,1.332569122E0
3.224331699E0,6.746692657E-1,4.808628082E0,6.851501465E-1
3.229336581E0,1.600280762E0,5.287454605E0,-1.926984787E0
3.234341464E0,1.503257751E-1,5.789039612E0,-1.608665466E0
3.239346347E0,2.094678879E0,6.502637863E0,8.094234467E-1
3.244351230E0,3.127794266E0,7.031772614E0,1.938364029E0
3.249386630E0,2.263271332E0,7.455499649E0,2.341728210E0
3.254391513E0,1.391860962E0,7.978645325E0,2.288125992E0
3.259396396E0,1.689817429E0,8.246656418E0,2.223443985E0
3.264401279E0,1.795225143E0,8.177183151E0,1.895242691E0
3.269406162E0,1.445762634E0,9.165979385E0,1.539791107E0
3.274441562E0,1.025629044E0,1.011315155E1,8.525447845E-1
3.279446445E0,1.060365677E0,1.098575974E1,-9.741230011E-1
3.284451328E0,1.484092712E0,1.183441162E1,-2.621417999E0
3.289456210E0,1.694908142E-1,1.214075279E1,-4.651714325E0
3.294461093E0,1.299629211E0,1.367665100E1,-5.353034973E0
3.299496494E0,3.367057800E0,1.538862801E1,-5.662071228E0
3.304501376E0,3.501213074E0,1.640856743E1,-6.448436737E0
3.309506259E0,3.015199661E0,1.665411949E1,-6.077413559E0
3.314511142E0,3.850675583E0,1.674006271E1,-5.662071228E0
3.319516025E0,3.859060287E0,1.660740471E1,-6.028303146E0
3.324551425E0,4.487613678E0,1.581954193E1,-5.884565353E0
3.329556308E0,5.626136780E0,1.466185379E1,-5.307518005E0
3.334561191E0,5.980390549E0,1.342061806E1,-4.129766464E0
3.339566074E0,5.289550781E0,1.176733398E1,-3.093057632E0
3.344570956E0,1.869489670E0,1.034283257E1,-2.427371979E0
3.349606357E0,1.973699570E0,9.727455139E0,-2.131811142E0
3.354611240E0,2.129415512E0,9.088420868E0,-2.131811142E0
3.359616122E0,2.560329437E0,8.747043610E0,-2.801988602E0
3.364621005E0,3.375442505E0,8.712306976E0,-2.956506729E0
3.369625888E0,3.356277466E0,8.548505783E0,-2.994836807E0
3.374661289E0,3.047540665E0,8.528142929E0,-3.513191223E0
3.379666171E0,2.763658524E0,8.344877243E0,-3.678489685E0
3.384671054E0,2.220149994E0,7.512994766E0,-3.668907166E0
3.389675937E0,3.811147690E0,6.512220383E0,-1.869489670E0
3.394680820E0,5.397354126E0,6.230733871E0,-1.520027161E0
3.399716220E0,4.636142731E0,5.703994751E0,-2.123426437E0
3.404721103E0,5.305122375E0,5.126049042E0,-2.167745590E0
3.409725986E0,7.702848434E0,5.358125687E0,-3.148157120E0
3.414730869E0,1.456962204E1,7.724708557E0,-6.335842133E0
3.419735751E0,1.239558792E1,9.383981705E0,-4.297161102E0
3.424771152E0,5.335067749E0,9.446268082E0,-2.730419159E0
3.429776035E0,5.277572632E0,9.064464569E0,-1.500862122E0
3.434780917E0,7.658828735E0,8.706317902E0,-4.761314392E-2
3.439785800E0,7.911268234E0,8.267019272E0,1.555362701E0
3.444790683E0,6.746393204E0,7.922348022E0,2.526191711E0
3.449826083E0,6.218456268E0,7.570489883E0,3.114019394E0
3.454830966E0,6.484371185E0,7.362070084E0,3.661121368E0
3.459835849E0,6.972780228E0,7.842094421E0,3.750957489E0
3.464840732E0,7.785497665E0,8.607198715E0,3.428745270E0
3.469845615E0,7.730398178E0,9.247430801E0,3.420360565E0
3.474850497E0,8.642833710E0,9.063266754E0,3.459888458E0
3.479885898E0,7.940015793E0,8.717098236E0,4.204629898E0
3.484890781E0,7.197669983E0,9.048892975E0,4.772094727E0
3.489895664E0,7.036264420E0,9.514543533E0,4.410354614E0
3.494900546E0,6.784723282E0,9.500169754E0,3.117612839E0
3.499905429E0,6.963197708E0,9.430696487E0,1.891649246E0
3.504940830E0,7.657630920E0,9.242639542E0,1.433185577E0
3.509945712E0,8.065786362E0,9.145616531E0,1.198713303E0
3.514950595E0,7.972356796E0,8.888385773E0,6.576004028E-1
3.519955478E0,8.068181992E0,8.661998749E0,1.859607697E-1
3.524960361E0,7.757947922E0,8.467054367E0,4.940986633E-2
3.529995761E0,7.168922424E0,8.290975571E0,1.467323303E-2
3.535000644E0,6.505931854E0,8.079261780E0,2.542362213E-1
3.540005527E0,5.859411240E0,7.729499817E0,5.174560547E-1
3.545010410E0,5.521926880E0,7.530961990E0,5.653686523E-1
3.550015292E0,5.287155151E0,7.426752090E0,5.617752075E-1
3.555050693E0,5.052682877E0,7.413576126E0,8.369731903E-1
3.560055576E0,4.666088104E0,7.423158646E0,1.369701385E0
3.565060458E0,3.657827377E0,7.600435257E0,1.807802200E0
3.570065341E0,2.337535858E0,8.086448669E0,1.792530060E0
3.575070224E0,2.481273651E0,8.233480453E0,1.437976837E0
3.580105624E0,4.507976532E0,8.257436752E0,4.395980835E-1
3.585110507E0,4.917329788E0,8.440702438E0,-6.246604919E-1
3.590115390E0,4.849054337E0,8.850055695E0,-1.108278275E0
3.595120273E0,5.698904037E0,9.070453644E0,-1.417015076E0
3.600125156E0,5.901334763E0,9.254617691E0,-2.423778534E0
3.605160556E0,4.596614838E0,9.555269241E0,-3.672500610E0
3.610165439E0,3.534751892E0,9.788543701E0,-4.924516678E0
3.615170322E0,2.692987442E0,9.951446533E0,-7.935224533E0
3.620175205E0,1.659872055E0,9.929885864E0,-1.002780724E1
3.625180087E0,1.228958130E0,9.683135986E0,-9.553771973E0
3.630215488E0,7.932529449E-1,9.472620010E0,-8.430820465E0
3.635220371E0,1.191825867E0,9.574434280E0,-7.346199036E0
3.640225253E0,2.067129135E0,9.619951248E0,-6.054655075E0
3.645230136E0,2.683404922E0,9.494180679E0,-4.559482574E0
3.650235019E0,3.303573608E0,9.143220901E0,-3.036760330E0
3.655270419E0,3.738080978E0,8.516164780E0,-1.832357407E0
3.660275302E0,3.962072372E0,8.061294556E0,-1.014848709E0
3.665280185E0,4.218105316E0,7.838500977E0,-4.126472473E-1
3.670285068E0,3.993215561E0,7.752258301E0,5.539894104E-2
3.675289951E0,4.115392685E0,7.592050552E0,3.018493652E-1
3.680325351E0,4.614582062E0,7.643257141E0,4.791259766E-1
3.685330234E0,5.200912476E0,7.895996094E0,5.318298340E-1
3.690335117E0,5.897741318E0,8.190359116E0,4.803237915E-1
3.695339999E0,6.395732880E0,8.443098068E0,3.593444824E-1
3.700344882E0,6.286731720E0,8.468252182E0,3.102340698E-1
3.705380283E0,5.690519333E0,8.379613876E0,2.470493317E-1
3.710385165E0,4.797548294E0,8.329305649E0,-1.386470795E-1
3.715390048E0,3.746465683E0,8.365240097E0,-8.231983185E-1
3.720394931E0,3.002023697E0,8.547307968E0,-1.635017395E0
3.725399814E0,2.795999527E0,8.502988815E0,-2.049161911E0
3.730435214E0,2.840318680E0,8.505384445E0,-2.198888779E0
3.735440097E0,2.839120865E0,8.295766830E0,-2.088689804E0
3.740444980E0,2.819955826E0,8.067283630E0,-2.009634018E0
3.745449863E0,2.901407242E0,8.131965637E0,-2.206075668E0
3.750454746E0,3.105035782E0,8.419141769E0,-2.211765289E0
3.755490146E0,3.448509216E0,8.763813019E0,-2.073118210E0
3.760495029E0,4.536724091E0,9.005771637E0,-1.881467819E0
3.765499912E0,5.553070068E0,8.942287445E0,-1.643402100E0
3.770504794E0,5.742025375E0,8.459867477E0,-1.397850037E0
3.775509677E0,4.700525284E0,8.117591858E0,-1.156190872E0
3.780545078E0,4.575054169E0,7.869644165E0,-1.298431396E0
3.785549960E0,5.124551773E0,8.263425827E0,-1.563148499E0
3.790554843E0,5.063463211E0,8.647624969E0,-1.948545456E0
3.795559726E0,5.113771439E0,8.523351669E0,-1.590698242E0
3.800564609E0,5.283561707E0,8.030151367E0,-1.152597427E0
3.805600009E0,4.638538361E0,7.308168411E0,-9.669361115E-1
3.810604892E0,3.616203308E0,6.653263092E0,-1.411026001E0
3.815609775E0,4.170192719E0,6.689197540E0,-1.998853683E0
3.820614658E0,4.563076019E0,6.618825912E0,-1.750905991E0
3.825619540E0,4.719690323E0,6.576902390E0,-1.523620605E0
3.830654941E0,5.162881851E0,6.876056671E0,-1.680534363E0
3.835659824E0,5.659675598E0,7.109630585E0,-1.675743103E0
3.840664706E0,5.900136948E0,7.249475479E0,-1.670951843E0
3.845669589E0,5.972005844E0,7.431543350E0,-1.664962769E0
3.850674472E0,5.874982834E0,7.524972916E0,-1.360717773E0
3.855709872E0,6.097776413E0,7.722312927E0,-8.986606598E-1
3.860714755E0,6.064237595E0,8.132863998E0,-3.467674255E-1
3.865719638E0,6.010335922E0,8.687152863E0,1.081027985E-1
3.870724521E0,6.283138275E0,9.197122574E0,3.856964111E-1
3.875729404E0,6.861383438E0,9.687927246E0,2.350711823E-1
3.880764804E0,7.122507095E0,1.017274284E1,-8.953666687E-2
3.885769687E0,6.304698944E0,1.066234970E1,-2.868766785E-1
3.890774570E0,5.417716980E0,1.090790176E1,-4.857139587E-1
3.895779453E0,4.831087112E0,1.085280228E1,-7.884616852E-1
3.900784335E0,5.495574951E0,1.104804611E1,-1.536796570E0
3.905819736E0,6.207675934E0,1.107799149E1,-2.980463028E0
3.910824619E0,6.211269379E0,1.073900986E1,-4.528339386E0
3.915829501E0,5.829465866E0,1.091149521E1,-3.875829697E0
3.920834384E0,5.748014450E0,1.143583870E1,-1.858709335E0
3.925839267E0,6.541866302E0,1.155801582E1,1.260700226E-1
3.930844150E0,6.788316727E0,1.151010323E1,2.261774063E0
3.935879550E0,6.182521820E0,1.075218582E1,3.621593475E0
