"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.448405005E1,-6.942749023E-3,-1.869201660E-3,1.869201660E-3
5.448905493E1,-3.738403320E-3,-4.005432129E-3,4.005432129E-3
5.449405982E1,-3.738403320E-3,-7.209777832E-3,6.141662598E-3
5.449909522E1,-5.340576172E-4,-7.209777832E-3,5.073547363E-3
5.450410010E1,2.670288086E-3,-5.073547363E-3,5.073547363E-3
5.450910498E1,4.806518555E-3,-2.937316895E-3,5.073547363E-3
5.451410986E1,6.942749023E-3,1.335144043E-3,5.073547363E-3
5.451911475E1,6.942749023E-3,2.670288086E-4,5.073547363E-3
5.452411963E1,1.014709473E-2,1.335144043E-3,2.937316895E-3
5.452915503E1,1.121520996E-2,3.337860107E-3,8.010864258E-4
5.453415991E1,1.121520996E-2,2.403259277E-3,1.869201660E-3
5.453916480E1,1.121520996E-2,-8.010864258E-4,8.010864258E-4
5.454416968E1,1.228332520E-2,2.403259277E-3,-2.403259277E-3
5.454917456E1,1.441955566E-2,3.337860107E-3,-2.403259277E-3
5.455420996E1,1.014709473E-2,5.474090576E-3,-1.335144043E-3
5.455921485E1,9.078979492E-3,5.474090576E-3,-2.670288086E-4
5.456421973E1,8.010864258E-3,3.337860107E-3,8.010864258E-4
5.456922461E1,4.806518555E-3,1.335144043E-3,2.937316895E-3
5.457422949E1,3.738403320E-3,4.405975342E-3,1.869201660E-3
5.457926489E1,3.738403320E-3,4.405975342E-3,2.937316895E-3
5.458426978E1,4.806518555E-3,4.405975342E-3,1.869201660E-3
5.458927466E1,6.942749023E-3,1.335144043E-3,4.005432129E-3
5.459427954E1,8.010864258E-3,2.403259277E-3,5.073547363E-3
5.459928443E1,6.942749023E-3,3.337860107E-3,4.005432129E-3
5.460431983E1,9.078979492E-3,5.474090576E-3,6.141662598E-3
5.460932471E1,1.014709473E-2,4.405975342E-3,2.937316895E-3
5.461432959E1,1.014709473E-2,4.405975342E-3,2.937316895E-3
5.461933447E1,1.228332520E-2,1.335144043E-3,1.869201660E-3
5.462433936E1,1.014709473E-2,1.335144043E-3,8.010864258E-4
5.462937476E1,8.010864258E-3,1.335144043E-3,-1.335144043E-3
5.463437964E1,6.942749023E-3,2.670288086E-4,-1.335144043E-3
5.463938452E1,4.806518555E-3,-1.869201660E-3,-1.335144043E-3
5.464438941E1,2.670288086E-3,-5.073547363E-3,-2.403259277E-3
5.464939429E1,4.806518555E-3,-5.073547363E-3,-2.670288086E-4
5.465442969E1,3.738403320E-3,-1.148223877E-2,8.010864258E-4
5.465943457E1,3.738403320E-3,-1.148223877E-2,1.869201660E-3
5.466443946E1,5.340576172E-4,-9.346008301E-3,2.937316895E-3
5.466944434E1,4.806518555E-3,-4.005432129E-3,2.937316895E-3
5.467444922E1,9.078979492E-3,-2.937316895E-3,4.005432129E-3
5.467948462E1,1.228332520E-2,-1.869201660E-3,5.073547363E-3
5.468448950E1,1.441955566E-2,-1.869201660E-3,4.005432129E-3
5.468949439E1,1.335144043E-2,-1.869201660E-3,6.141662598E-3
5.469449927E1,1.228332520E-2,-1.869201660E-3,8.277893066E-3
5.469950415E1,8.010864258E-3,-8.010864258E-4,1.041412354E-2
5.470453955E1,8.010864258E-3,3.337860107E-3,8.277893066E-3
5.470954444E1,5.874633789E-3,6.542205811E-3,6.141662598E-3
5.471454932E1,5.874633789E-3,7.610321045E-3,2.937316895E-3
5.471955420E1,4.806518555E-3,6.542205811E-3,1.869201660E-3
5.472455908E1,2.670288086E-3,5.474090576E-3,1.869201660E-3
5.472959448E1,5.340576172E-4,2.403259277E-3,-1.335144043E-3
5.473459937E1,-2.670288086E-3,-8.010864258E-4,-2.403259277E-3
5.473960425E1,-2.670288086E-3,-2.937316895E-3,-2.403259277E-3
5.474460913E1,-2.670288086E-3,-4.005432129E-3,-2.670288086E-4
5.474961402E1,-5.340576172E-4,-4.005432129E-3,-2.670288086E-4
5.475464942E1,1.602172852E-3,-8.010864258E-4,-2.670288086E-4
5.475965430E1,1.602172852E-3,-8.010864258E-4,-2.670288086E-4
5.476465918E1,9.078979492E-3,4.405975342E-3,-1.335144043E-3
5.476966406E1,1.441955566E-2,6.542205811E-3,-2.403259277E-3
5.477466895E1,1.869201660E-2,6.542205811E-3,-2.670288086E-4
5.477970435E1,1.976013184E-2,7.610321045E-3,-2.670288086E-4
5.478470923E1,1.976013184E-2,5.474090576E-3,1.869201660E-3
5.478971411E1,1.655578613E-2,1.335144043E-3,1.869201660E-3
5.479471900E1,1.228332520E-2,1.335144043E-3,8.010864258E-4
5.479972388E1,8.010864258E-3,2.670288086E-4,8.010864258E-4
5.480475928E1,2.670288086E-3,3.337860107E-3,-2.670288086E-4
5.480976416E1,-1.602172852E-3,5.474090576E-3,-1.335144043E-3
5.481476905E1,-4.806518555E-3,2.403259277E-3,-1.335144043E-3
5.481977393E1,-9.078979492E-3,1.335144043E-3,-3.471374512E-3
5.482477881E1,-1.335144043E-2,-2.937316895E-3,-2.670288086E-4
5.482981421E1,-1.335144043E-2,-7.209777832E-3,-1.335144043E-3
5.483481909E1,-1.228332520E-2,-1.148223877E-2,-2.670288086E-4
5.483982398E1,-1.228332520E-2,-1.361846924E-2,1.869201660E-3
5.484482886E1,-9.078979492E-3,-1.148223877E-2,2.937316895E-3
5.484986426E1,-9.078979492E-3,-8.277893066E-3,2.937316895E-3
5.485486914E1,-1.602172852E-3,-5.073547363E-3,1.869201660E-3
5.485987402E1,4.806518555E-3,-1.869201660E-3,1.869201660E-3
5.486487891E1,8.010864258E-3,2.670288086E-4,2.937316895E-3
5.486988379E1,6.942749023E-3,2.670288086E-4,2.937316895E-3
5.487488867E1,6.942749023E-3,-8.010864258E-4,1.869201660E-3
5.487992407E1,6.942749023E-3,2.670288086E-4,1.869201660E-3
5.488492896E1,5.874633789E-3,5.474090576E-3,8.010864258E-4
5.488993384E1,3.738403320E-3,8.678436279E-3,-2.670288086E-4
5.489493872E1,1.602172852E-3,8.678436279E-3,-4.539489746E-3
5.489994361E1,-1.602172852E-3,9.746551514E-3,-5.607604980E-3
5.490497901E1,-5.340576172E-4,1.081466675E-2,-6.675720215E-3
5.490998389E1,-2.670288086E-3,1.508712769E-2,-8.811950684E-3
5.491498877E1,-5.874633789E-3,1.401901245E-2,-6.675720215E-3
5.491999365E1,-5.874633789E-3,9.746551514E-3,-5.607604980E-3
5.492499854E1,-4.806518555E-3,4.405975342E-3,-4.539489746E-3
5.493003394E1,-5.874633789E-3,2.403259277E-3,-4.539489746E-3
5.493503882E1,-5.874633789E-3,1.335144043E-3,-3.471374512E-3
5.494004370E1,-4.806518555E-3,-2.937316895E-3,-1.335144043E-3
5.494504859E1,-4.806518555E-3,-1.869201660E-3,8.010864258E-4
5.495005347E1,-2.670288086E-3,-8.010864258E-4,-1.335144043E-3
5.495508887E1,-1.602172852E-3,-4.005432129E-3,2.937316895E-3
5.496009375E1,5.340576172E-4,-5.073547363E-3,5.073547363E-3
5.496509863E1,-1.602172852E-3,-6.141662598E-3,6.141662598E-3
5.497010352E1,-5.340576172E-4,-5.073547363E-3,6.141662598E-3
5.497510840E1,-1.602172852E-3,-6.141662598E-3,7.209777832E-3
5.498014380E1,-4.806518555E-3,-4.005432129E-3,4.005432129E-3
5.498514868E1,-3.738403320E-3,2.403259277E-3,1.869201660E-3
5.499015357E1,-4.806518555E-3,4.405975342E-3,1.869201660E-3
5.499515845E1,-4.806518555E-3,3.337860107E-3,8.010864258E-4
5.500016333E1,-1.602172852E-3,3.337860107E-3,-2.670288086E-4
5.500516822E1,2.670288086E-3,-4.005432129E-3,-2.670288086E-4
5.501020362E1,1.014709473E-2,-1.468658447E-2,4.005432129E-3
5.501520850E1,1.869201660E-2,-1.575469971E-2,4.005432129E-3
5.502021338E1,2.296447754E-2,-8.277893066E-3,5.073547363E-3
5.502521826E1,2.616882324E-2,1.335144043E-3,6.141662598E-3
5.503022315E1,2.723693848E-2,1.401901245E-2,4.005432129E-3
5.503525855E1,2.923965454E-2,1.722335815E-2,2.937316895E-3
5.504026343E1,2.723693848E-2,1.935958862E-2,-2.670288086E-4
5.504526831E1,2.082824707E-2,1.722335815E-2,-2.670288086E-4
5.505027320E1,1.335144043E-2,9.746551514E-3,-2.403259277E-3
5.505527808E1,6.942749023E-3,3.337860107E-3,-1.335144043E-3
5.506031348E1,5.340576172E-4,-2.937316895E-3,-2.670288086E-4
5.506531836E1,-2.670288086E-3,-1.869201660E-3,-4.539489746E-3
5.507032324E1,-1.014709473E-2,2.670288086E-4,-3.471374512E-3
5.507532813E1,-1.335144043E-2,4.405975342E-3,-3.471374512E-3
5.508036353E1,-1.228332520E-2,9.746551514E-3,-2.403259277E-3
5.508536841E1,-8.010864258E-3,9.746551514E-3,-1.335144043E-3
5.509037329E1,-6.942749023E-3,6.542205811E-3,-2.670288086E-4
5.509537818E1,-5.340576172E-4,3.337860107E-3,-2.670288086E-4
5.510038306E1,2.670288086E-3,1.335144043E-3,-2.670288086E-4
5.510541846E1,3.738403320E-3,2.670288086E-4,8.010864258E-4
5.511042334E1,4.806518555E-3,1.335144043E-3,-1.335144043E-3
5.511542822E1,5.874633789E-3,3.337860107E-3,8.010864258E-4
5.512043311E1,1.602172852E-3,4.405975342E-3,8.010864258E-4
5.512543799E1,1.602172852E-3,3.337860107E-3,-2.670288086E-4
5.513044287E1,4.806518555E-3,2.670288086E-4,8.010864258E-4
5.513547827E1,4.806518555E-3,-7.209777832E-3,5.073547363E-3
5.514048316E1,4.806518555E-3,-1.575469971E-2,8.277893066E-3
5.514548804E1,4.806518555E-3,-1.895904541E-2,1.041412354E-2
5.515049292E1,2.670288086E-3,-1.895904541E-2,1.041412354E-2
5.515549780E1,1.602172852E-3,-1.041412354E-2,9.346008301E-3
5.516053320E1,1.602172852E-3,-8.010864258E-4,8.277893066E-3
5.516553809E1,5.340576172E-4,6.542205811E-3,9.346008301E-3
5.517054297E1,1.602172852E-3,9.746551514E-3,8.277893066E-3
5.517554785E1,4.806518555E-3,9.746551514E-3,6.141662598E-3
5.518055274E1,8.010864258E-3,8.678436279E-3,6.141662598E-3
5.518558814E1,1.014709473E-2,3.337860107E-3,4.005432129E-3
5.519059302E1,1.121520996E-2,2.403259277E-3,2.937316895E-3
5.519559790E1,1.121520996E-2,3.337860107E-3,8.010864258E-4
5.520060278E1,9.078979492E-3,2.403259277E-3,-2.670288086E-4
5.520560767E1,4.806518555E-3,1.335144043E-3,-2.403259277E-3
5.521064307E1,2.670288086E-3,3.337860107E-3,-4.539489746E-3
5.521564795E1,5.340576172E-4,8.678436279E-3,-6.675720215E-3
5.522065283E1,-3.738403320E-3,1.081466675E-2,-4.539489746E-3
5.522565772E1,-6.942749023E-3,8.678436279E-3,-4.539489746E-3
5.523066260E1,-1.014709473E-2,7.610321045E-3,-6.675720215E-3
5.523569800E1,-1.335144043E-2,8.678436279E-3,-4.539489746E-3
5.524070288E1,-1.121520996E-2,9.746551514E-3,-3.471374512E-3
5.524570777E1,-1.441955566E-2,1.188278198E-2,-6.675720215E-3
5.525071265E1,-1.441955566E-2,1.295089722E-2,-5.607604980E-3
5.525571753E1,-1.441955566E-2,1.295089722E-2,-6.675720215E-3
5.526075293E1,-1.014709473E-2,1.295089722E-2,-6.675720215E-3
5.526575781E1,-8.010864258E-3,1.508712769E-2,-6.675720215E-3
5.527076270E1,-4.806518555E-3,9.746551514E-3,-2.403259277E-3
5.527576758E1,-5.340576172E-4,3.337860107E-3,-3.471374512E-3
5.528077246E1,-1.602172852E-3,2.403259277E-3,-1.335144043E-3
5.528580786E1,-3.738403320E-3,2.670288086E-4,-1.335144043E-3
5.529081275E1,-4.806518555E-3,-2.937316895E-3,-2.403259277E-3
5.529581763E1,-4.806518555E-3,-5.073547363E-3,-2.403259277E-3
5.530082251E1,-4.806518555E-3,-2.937316895E-3,-3.471374512E-3
5.530582739E1,-9.078979492E-3,-8.010864258E-4,-4.539489746E-3
5.531086280E1,-1.228332520E-2,2.403259277E-3,-4.539489746E-3
5.531586768E1,-1.441955566E-2,4.405975342E-3,-6.675720215E-3
5.532087256E1,-1.976013184E-2,2.403259277E-3,-6.675720215E-3
5.532587744E1,-1.762390137E-2,1.335144043E-3,-4.539489746E-3
5.533088233E1,-1.762390137E-2,3.337860107E-3,-4.539489746E-3
5.533591773E1,-1.441955566E-2,-1.869201660E-3,-1.335144043E-3
5.534092261E1,-1.228332520E-2,-2.937316895E-3,-2.670288086E-4
5.534592749E1,-1.014709473E-2,-1.869201660E-3,-2.403259277E-3
5.535093238E1,-5.874633789E-3,-8.010864258E-4,-1.335144043E-3
5.535593726E1,-2.670288086E-3,1.335144043E-3,-2.670288086E-4
5.536097266E1,5.340576172E-4,2.403259277E-3,-2.670288086E-4
5.536597754E1,3.738403320E-3,7.610321045E-3,-2.670288086E-4
5.537098242E1,4.806518555E-3,5.474090576E-3,8.010864258E-4
5.537598731E1,3.738403320E-3,5.474090576E-3,1.869201660E-3
5.538099219E1,1.602172852E-3,5.474090576E-3,1.869201660E-3
5.538602759E1,-1.602172852E-3,6.542205811E-3,8.010864258E-4
5.539103247E1,-5.874633789E-3,5.474090576E-3,-1.335144043E-3
5.539603736E1,-8.010864258E-3,6.542205811E-3,-2.403259277E-3
5.540104224E1,-1.228332520E-2,6.542205811E-3,-2.403259277E-3
5.540604712E1,-1.655578613E-2,5.474090576E-3,-1.335144043E-3
5.541108252E1,-1.976013184E-2,2.403259277E-3,-2.403259277E-3
5.541608740E1,-2.189636230E-2,2.403259277E-3,-4.539489746E-3
5.542109229E1,-2.283096313E-2,2.403259277E-3,-5.607604980E-3
5.542609717E1,-2.189636230E-2,3.337860107E-3,-6.675720215E-3
5.543110205E1,-2.082824707E-2,2.403259277E-3,-3.471374512E-3
5.543613745E1,-1.976013184E-2,2.403259277E-3,-6.675720215E-3
5.544114234E1,-1.762390137E-2,3.337860107E-3,-8.811950684E-3
5.544614722E1,-1.976013184E-2,2.403259277E-3,-7.743835449E-3
5.545115210E1,-1.655578613E-2,3.337860107E-3,-7.743835449E-3
5.545615698E1,-1.548767090E-2,2.403259277E-3,-6.675720215E-3
5.546119238E1,-1.121520996E-2,2.403259277E-3,-7.743835449E-3
5.546619727E1,-1.121520996E-2,1.335144043E-3,-4.539489746E-3
5.547120215E1,-1.121520996E-2,2.670288086E-4,-3.471374512E-3
5.547620703E1,-1.441955566E-2,-8.010864258E-4,-1.335144043E-3
5.548121192E1,-1.228332520E-2,2.670288086E-4,8.010864258E-4
5.548624732E1,-1.014709473E-2,2.670288086E-4,-2.670288086E-4
5.549125220E1,-1.121520996E-2,-2.937316895E-3,1.869201660E-3
5.549625708E1,-1.121520996E-2,2.670288086E-4,8.010864258E-4
5.550126197E1,-1.335144043E-2,3.337860107E-3,-2.670288086E-4
5.550626685E1,-1.869201660E-2,2.403259277E-3,-2.670288086E-4
5.551130225E1,-2.082824707E-2,4.405975342E-3,1.869201660E-3
5.551630713E1,-1.976013184E-2,4.405975342E-3,-2.670288086E-4
5.552131201E1,-2.283096313E-2,8.678436279E-3,-3.471374512E-3
5.552631690E1,-2.082824707E-2,9.746551514E-3,-4.539489746E-3
5.553132178E1,-2.082824707E-2,9.746551514E-3,-6.675720215E-3
5.553635718E1,-2.082824707E-2,7.610321045E-3,-7.743835449E-3
5.554136206E1,-2.283096313E-2,2.403259277E-3,-5.607604980E-3
5.554636694E1,-2.389907837E-2,-8.010864258E-4,-6.675720215E-3
5.555137183E1,-2.283096313E-2,2.670288086E-4,-5.607604980E-3
5.555637671E1,-1.762390137E-2,2.403259277E-3,-5.607604980E-3
5.556141211E1,-1.441955566E-2,5.474090576E-3,-4.539489746E-3
5.556641699E1,-1.441955566E-2,3.337860107E-3,-5.607604980E-3
5.557142188E1,-1.335144043E-2,1.335144043E-3,-5.607604980E-3
5.557642676E1,-1.548767090E-2,2.670288086E-4,-4.539489746E-3
5.558143164E1,-1.869201660E-2,-1.869201660E-3,-2.403259277E-3
5.558646704E1,-1.548767090E-2,2.403259277E-3,-1.335144043E-3
5.559147345E1,-1.121520996E-2,6.542205811E-3,-1.335144043E-3
5.559647833E1,-8.010864258E-3,9.746551514E-3,-4.539489746E-3
5.560148321E1,-5.874633789E-3,2.403259277E-3,-9.880065918E-3
5.560648809E1,-9.078979492E-3,-5.073547363E-3,-1.094818115E-2
5.561152349E1,-1.655578613E-2,-9.346008301E-3,-7.743835449E-3
5.561652838E1,-2.082824707E-2,-5.073547363E-3,-7.743835449E-3
5.562153326E1,-2.189636230E-2,-2.937316895E-3,-6.675720215E-3
5.562653814E1,-1.762390137E-2,-8.010864258E-4,-7.743835449E-3
5.563154303E1,-1.441955566E-2,-1.869201660E-3,-8.811950684E-3
5.563657843E1,-1.655578613E-2,2.670288086E-4,-6.675720215E-3
5.564158331E1,-1.441955566E-2,-4.005432129E-3,-6.675720215E-3
5.564658819E1,-1.548767090E-2,-1.869201660E-3,-5.607604980E-3
5.565159307E1,-1.335144043E-2,-8.010864258E-4,-3.471374512E-3
5.565659796E1,-1.548767090E-2,-8.010864258E-4,-2.403259277E-3
5.566163336E1,-1.655578613E-2,-2.937316895E-3,-1.335144043E-3
5.566663824E1,-1.976013184E-2,-6.141662598E-3,-2.670288086E-4
5.567164312E1,-2.283096313E-2,-2.937316895E-3,-2.670288086E-4
5.567664801E1,-2.496719360E-2,4.405975342E-3,-1.335144043E-3
5.568165289E1,-2.082824707E-2,5.474090576E-3,-2.403259277E-3
5.568668829E1,-2.082824707E-2,1.335144043E-3,-2.403259277E-3
5.569169317E1,-2.389907837E-2,-6.141662598E-3,-3.471374512E-3
5.569669806E1,-3.030776978E-2,-1.041412354E-2,-3.471374512E-3
5.570170294E1,-3.458023071E-2,-1.361846924E-2,-3.471374512E-3
5.570670782E1,-3.992080688E-2,-1.255035400E-2,-3.471374512E-3
5.571174322E1,-4.205703735E-2,-1.148223877E-2,-5.607604980E-3
5.571674810E1,-3.992080688E-2,-1.255035400E-2,-6.675720215E-3
5.572175299E1,-3.671646118E-2,-1.148223877E-2,-1.094818115E-2
5.572675787E1,-3.244400024E-2,-1.468658447E-2,-1.295089722E-2
5.573176275E1,-2.710342407E-2,-1.682281494E-2,-1.201629639E-2
5.573676764E1,-1.976013184E-2,-1.575469971E-2,-6.675720215E-3
5.574180304E1,-1.655578613E-2,-1.148223877E-2,-6.675720215E-3
5.574680792E1,-1.228332520E-2,-5.073547363E-3,-7.743835449E-3
5.575181280E1,-3.738403320E-3,1.335144043E-3,-7.743835449E-3
5.575681768E1,4.806518555E-3,3.337860107E-3,-1.094818115E-2
5.576182257E1,1.014709473E-2,2.670288086E-4,-1.094818115E-2
5.576685797E1,1.441955566E-2,-8.010864258E-4,-1.094818115E-2
5.577186285E1,1.548767090E-2,4.405975342E-3,-7.743835449E-3
5.577686773E1,1.441955566E-2,1.188278198E-2,-1.335144043E-3
5.578187262E1,1.121520996E-2,1.935958862E-2,4.005432129E-3
5.578687750E1,1.121520996E-2,2.470016479E-2,8.277893066E-3
5.579191290E1,5.874633789E-3,3.324508667E-2,1.468658447E-2
5.579691778E1,-6.942749023E-3,3.858566284E-2,2.216339111E-2
5.580192266E1,-1.335144043E-2,4.179000854E-2,2.964019775E-2
5.580692755E1,-1.976013184E-2,4.499435425E-2,3.377914429E-2
5.581193243E1,-2.389907837E-2,4.285812378E-2,3.484725952E-2
5.581696783E1,-2.710342407E-2,3.431320190E-2,3.805160522E-2
5.582197271E1,-3.137588501E-2,2.790451050E-2,4.018783569E-2
5.582697760E1,-3.564834595E-2,2.042770386E-2,4.018783569E-2
5.583198248E1,-3.778457642E-2,1.295089722E-2,3.484725952E-2
5.583698736E1,-4.205703735E-2,1.081466675E-2,2.750396729E-2
5.584202276E1,-4.312515259E-2,1.188278198E-2,2.109527588E-2
5.584702765E1,-3.992080688E-2,1.615524292E-2,1.575469971E-2
5.585203253E1,-3.351211548E-2,1.615524292E-2,1.255035400E-2
5.585703741E1,-2.817153931E-2,2.670288086E-4,9.346008301E-3
5.586204229E1,-2.283096313E-2,-1.575469971E-2,7.209777832E-3
5.586707769E1,-1.762390137E-2,-3.070831299E-2,1.361846924E-2
5.587208258E1,-1.228332520E-2,-5.193710327E-2,1.575469971E-2
5.587708746E1,-2.670288086E-3,-8.184432983E-2,2.937316895E-3
5.588209234E1,1.548767090E-2,-1.212310791E-1,-1.094818115E-2
5.588709723E1,2.296447754E-2,-1.595497131E-1,-2.256393433E-2
5.589213262E1,2.189636230E-2,-1.734352112E-1,-3.751754761E-2
5.589713751E1,1.548767090E-2,-1.873207092E-1,-5.353927612E-2
5.590214239E1,-5.340576172E-4,-2.064132690E-1,-7.797241211E-2
5.590714727E1,-5.874633789E-3,-2.192306519E-1,-1.046752930E-1
5.591215216E1,-8.010864258E-3,-2.405929565E-1,-1.291084290E-1
5.591718756E1,-1.228332520E-2,-2.575492859E-1,-1.515388489E-1
5.592219244E1,-8.010864258E-3,-2.596855164E-1,-1.674270630E-1
5.592719732E1,-5.874633789E-3,-2.543449402E-1,-1.759719849E-1
5.593220220E1,-6.942749023E-3,-2.436637878E-1,-1.813125610E-1
5.593720709E1,-1.335144043E-2,-2.309799194E-1,-1.813125610E-1
5.594224249E1,-1.014709473E-2,-2.053451538E-1,-1.695632935E-1
5.594724737E1,-1.014709473E-2,-1.712989807E-1,-1.674270630E-1
5.595225225E1,-4.806518555E-3,-1.404571533E-1,-1.622200012E-1
5.595725714E1,3.738403320E-3,-1.030731201E-1,-1.323127747E-1
5.596226202E1,8.010864258E-3,-6.902694702E-2,-9.185791016E-2
5.596729742E1,1.121520996E-2,-4.032135010E-2,-5.567550659E-2
5.597230230E1,1.655578613E-2,2.403259277E-3,-2.576828003E-2
5.597730719E1,2.616882324E-2,4.606246948E-2,-1.335144043E-3
5.598231207E1,3.351211548E-2,8.438110352E-2,2.002716064E-2
5.598731695E1,3.885269165E-2,1.194953918E-1,4.018783569E-2
5.599235235E1,4.632949829E-2,1.515388489E-1,5.727767944E-2
5.599735724E1,4.526138306E-2,1.823806763E-1,7.009506226E-2
5.600236212E1,4.739761353E-2,2.313804626E-1,8.077621460E-2
5.600736700E1,5.914688110E-2,2.825164795E-1,8.811950684E-2
5.601237188E1,6.769180298E-2,2.974700928E-1,9.346008301E-2
5.601740728E1,7.196426392E-2,2.867889404E-1,1.084136963E-1
5.602241217E1,8.785247803E-2,2.771759033E-1,1.084136963E-1
5.602741705E1,1.166915894E-1,2.579498291E-1,1.041412354E-1
5.603242193E1,1.443290710E-1,2.217674255E-1,9.880065918E-2
5.603742682E1,1.560783386E-1,1.652908325E-1,9.239196777E-2
5.604246222E1,1.603507996E-1,1.237678528E-1,9.346008301E-2
5.604746710E1,1.656913757E-1,9.933471680E-2,8.398056030E-2
5.605247198E1,1.635551453E-1,7.797241211E-2,6.795883179E-2
5.605747686E1,1.614189148E-1,5.767822266E-2,4.552841187E-2
5.606248175E1,1.582145691E-1,4.392623901E-2,2.002716064E-2
5.606751715E1,1.432609558E-1,1.935958862E-2,2.937316895E-3
5.607252203E1,1.188278198E-1,-5.073547363E-3,-1.615524292E-2
5.607752691E1,8.892059326E-2,-8.277893066E-3,-3.538131714E-2
5.608253180E1,5.914688110E-2,2.403259277E-3,-3.965377808E-2
5.608753668E1,2.923965454E-2,-4.005432129E-3,-3.751754761E-2
5.609257208E1,-5.340576172E-4,-3.177642822E-2,-3.217697144E-2
5.609757696E1,-2.603530884E-2,-6.795883179E-2,-2.683639526E-2
5.610258184E1,-3.885269165E-2,-1.030731201E-1,-2.363204956E-2
5.610758673E1,-4.419326782E-2,-1.255035400E-1,-2.256393433E-2
5.611259161E1,-4.953384399E-2,-1.351165771E-1,-2.576828003E-2
5.611759649E1,-5.701065063E-2,-1.276397705E-1,-2.576828003E-2
5.612260138E1,-5.807876587E-2,-1.126861572E-1,-2.470016479E-2
5.612760626E1,-5.060195923E-2,-9.773254395E-2,-1.935958862E-2
5.613264166E1,-3.564834595E-2,-8.077621460E-2,-1.829147339E-2
5.613764654E1,-1.762390137E-2,-6.368637085E-2,-1.829147339E-2
5.614265142E1,4.806518555E-3,-4.980087280E-2,-1.201629639E-2
5.614768682E1,2.616882324E-2,-4.032135010E-2,-3.471374512E-3
5.615269171E1,4.526138306E-2,-2.857208252E-2,6.141662598E-3
5.615769659E1,6.235122681E-2,-2.109527588E-2,1.575469971E-2
5.616270147E1,8.358001709E-2,-2.429962158E-2,2.750396729E-2
5.616773687E1,1.092147827E-1,-3.284454346E-2,3.698348999E-2
5.617274176E1,1.347160339E-1,-4.138946533E-2,4.446029663E-2
5.617774664E1,1.475334167E-1,-3.711700439E-2,4.552841187E-2
5.618275152E1,1.518058777E-1,-1.575469971E-2,4.766464233E-2
5.618775640E1,1.432609558E-1,1.829147339E-2,4.873275757E-2
5.619279181E1,1.283073425E-1,5.140304565E-2,4.232406616E-2
5.619779669E1,1.102828979E-1,7.797241211E-2,3.805160522E-2
5.620280157E1,9.746551514E-2,9.506225586E-2,2.857208252E-2
5.620780645E1,8.358001709E-2,9.613037109E-2,1.789093018E-2
5.621281134E1,6.341934204E-2,9.078979492E-2,9.346008301E-3
5.621784674E1,4.739761353E-2,7.904052734E-2,8.010864258E-4
5.622285162E1,3.351211548E-2,6.515502930E-2,-7.743835449E-3
5.622785650E1,1.869201660E-2,4.713058472E-2,-1.094818115E-2
5.623286139E1,8.010864258E-3,2.576828003E-2,-1.401901245E-2
5.623786627E1,-3.738403320E-3,4.405975342E-3,-1.615524292E-2
5.624290167E1,-1.548767090E-2,-1.468658447E-2,-1.722335815E-2
5.624790655E1,-2.603530884E-2,-2.750396729E-2,-2.149581909E-2
5.625291143E1,-3.351211548E-2,-3.391265869E-2,-2.256393433E-2
5.625791632E1,-3.351211548E-2,-3.925323486E-2,-1.935958862E-2
5.626292120E1,-3.137588501E-2,-3.925323486E-2,-1.615524292E-2
5.626795660E1,-2.603530884E-2,-4.339218140E-2,-1.615524292E-2
5.627296148E1,-2.082824707E-2,-5.407333374E-2,-1.615524292E-2
5.627796637E1,-9.078979492E-3,-6.155014038E-2,-1.829147339E-2
5.628297125E1,4.806518555E-3,-7.757186890E-2,-2.042770386E-2
5.628797613E1,1.121520996E-2,-9.252548218E-2,-2.042770386E-2
5.629301153E1,2.082824707E-2,-1.030731201E-1,-2.042770386E-2
5.629801641E1,2.830505371E-2,-1.105499268E-1,-2.149581909E-2
5.630302130E1,2.923965454E-2,-1.041412354E-1,-1.094818115E-2
