"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.073422693E2,4.768501282E0,9.041706085E0,5.597988129E0
2.073472742E2,6.141496658E0,6.156768799E0,4.570861816E0
2.073522791E2,7.036863327E0,5.316501617E0,4.175882339E0
2.073572840E2,7.617504120E0,4.768201828E0,3.332920074E0
2.073623194E2,8.038835526E0,4.297760010E0,1.107679367E0
2.073673243E2,7.510898590E0,5.597688675E0,-8.830890656E-1
2.073723292E2,7.512096405E0,7.466279984E0,-4.198341370E-1
2.073773340E2,8.066385269E0,6.768552780E0,-1.621841431E0
2.073823389E2,7.591152191E0,5.883966446E0,-2.557933807E0
2.073873438E2,6.771247864E0,5.643205643E0,-3.362266541E0
2.073923792E2,6.189409256E0,6.099273682E0,-3.432937622E0
2.073973841E2,5.522525787E0,6.472692490E0,-3.193674088E0
2.074023890E2,4.918228149E0,6.794904709E0,-2.719638824E0
2.074073939E2,4.344774246E0,7.189884186E0,-2.189306259E0
2.074123987E2,3.564098358E0,7.423158646E0,-2.336338043E0
2.074174341E2,3.248174667E0,7.660326004E0,-2.585483551E0
2.074224390E2,3.187086105E0,8.184669495E0,-2.463306427E0
2.074274439E2,3.170316696E0,8.837179184E0,-2.283634186E0
2.074324488E2,3.517383575E0,9.353137970E0,-2.112646103E0
2.074374537E2,4.076463699E0,9.811601639E0,-1.976095200E0
2.074424891E2,4.672676086E0,1.003289795E1,-1.643402100E0
2.074474940E2,5.294042587E0,1.000175476E1,-1.231653214E0
2.074524988E2,5.874683380E0,9.806810379E0,-7.408485413E-1
2.074575037E2,6.069627762E0,9.361522675E0,-3.922843933E-1
2.074625086E2,5.798023224E0,8.806035995E0,-1.134929657E-1
2.074675135E2,5.339559555E0,8.260131836E0,9.732246399E-2
2.074725489E2,4.955360413E0,7.789690018E0,1.081027985E-1
2.074775538E2,4.774490356E0,7.462686539E0,1.620044708E-1
2.074825586E2,4.864326477E0,7.175510406E0,2.051258087E-1
2.074875635E2,5.002973557E0,6.989849091E0,2.278842926E-1
2.074925684E2,5.104787827E0,6.937145233E0,2.802886963E-1
2.074976038E2,5.252119064E0,6.906002045E0,2.683105469E-1
2.075026087E2,5.326383591E0,6.926364899E0,2.766952515E-1
2.075076136E2,5.461736679E0,7.010211945E0,2.350711823E-1
2.075126185E2,5.669857025E0,7.062915802E0,1.907520294E-1
2.075176233E2,5.793231964E0,7.150356293E0,1.883563995E-1
2.075226587E2,5.845935822E0,7.216236115E0,3.425750732E-1
2.075276636E2,5.910617828E0,7.250972748E0,4.048614502E-1
2.075326685E2,5.983385086E0,7.261753082E0,3.833007812E-1
2.075376734E2,5.985780716E0,7.242588043E0,3.365859985E-1
2.075426783E2,6.098375320E0,7.084476471E0,3.605422974E-1
2.075477137E2,6.100770950E0,6.997035980E0,3.102340698E-1
2.075527186E2,5.952541351E0,7.007816315E0,2.623214722E-1
2.075577234E2,5.952541351E0,6.925167084E0,4.168395996E-1
2.075627283E2,6.159463882E0,6.711057663E0,9.711284637E-1
2.075677332E2,6.119935989E0,6.556539536E0,1.207098007E0
2.075727381E2,6.164255142E0,6.458318710E0,1.338558197E0
2.075777735E2,6.226541519E0,6.390043259E0,1.411624908E0
2.075827784E2,6.297212601E0,6.262176514E0,1.307415009E0
2.075877833E2,6.262475967E0,6.183120728E0,1.183141708E0
2.075927881E2,6.221750259E0,6.270561218E0,1.014249802E0
2.075977930E2,6.153474808E0,6.360397339E0,8.082256317E-1
2.076028284E2,6.191804886E0,6.475088120E0,6.635894775E-1
2.076078333E2,6.286432266E0,6.610441208E0,5.390167236E-1
2.076128382E2,6.361894608E0,6.738607407E0,4.695434570E-1
2.076178431E2,6.318773270E0,6.838026047E0,3.952789307E-1
2.076228480E2,6.260080338E0,6.929958344E0,1.955432892E-1
2.076278834E2,6.214563370E0,7.028179169E0,1.009159088E-1
2.076328882E2,6.110353470E0,7.071300507E0,-3.563499451E-2
2.076378931E2,5.971706390E0,7.004222870E0,-1.458339691E-1
2.076428980E2,5.866298676E0,6.941936493E0,-2.653160095E-1
2.076479029E2,5.732143402E0,6.845212936E0,-3.623390198E-1
2.076529078E2,5.497371674E0,6.691892624E0,-3.695259094E-1
2.076579432E2,5.236547470E0,6.555341721E0,-3.743171692E-1
2.076629481E2,5.044897079E0,6.530187607E0,-3.096351624E-1
2.076679529E2,4.873908997E0,6.476285934E0,-2.189006805E-1
2.076729578E2,4.793655396E0,6.409208298E0,-1.410427094E-1
2.076779627E2,4.799644470E0,6.497846603E0,-5.120658875E-2
2.076829981E2,4.767303467E0,6.608045578E0,1.236743927E-1
2.076880030E2,4.699028015E0,6.702672958E0,2.970581055E-1
2.076930079E2,4.624763489E0,6.864377975E0,3.485641479E-1
2.076980127E2,4.540916443E0,7.060520172E0,3.210144043E-1
2.077030176E2,4.544509888E0,7.260555267E0,2.647171021E-1
2.077080530E2,4.664291382E0,7.480653763E0,2.826843262E-1
2.077130579E2,4.665489197E0,7.705842972E0,3.821029663E-1
2.077180628E2,4.599609375E0,7.936721802E0,4.276199341E-1
2.077230677E2,4.715797424E0,8.139152527E0,3.389816284E-1
2.077280726E2,4.748138428E0,8.261329651E0,1.919498444E-1
2.077331080E2,4.702621460E0,8.312835693E0,1.706886292E-2
2.077381128E2,4.695434570E0,8.389196396E0,-2.069225311E-1
2.077431177E2,4.681060791E0,8.438306808E0,-5.192527771E-1
2.077481226E2,4.605598450E0,8.511373520E0,-7.633075714E-1
2.077531275E2,4.439401627E0,8.479032516E0,-9.537601471E-1
2.077581324E2,4.299257278E0,8.473043442E0,-1.229257584E0
2.077631678E2,4.248949051E0,8.505384445E0,-1.405036926E0
2.077681727E2,4.240564346E0,8.548505783E0,-1.529609680E0
2.077731775E2,4.268114090E0,8.574857712E0,-1.585906982E0
2.077781824E2,4.244157791E0,8.450284958E0,-1.572731018E0
2.077831873E2,4.213014603E0,8.318824768E0,-1.442169189E0
2.077882227E2,4.172288895E0,8.262527466E0,-1.342750549E0
2.077932276E2,4.162706375E0,8.217010498E0,-1.341552734E0
2.077982325E2,4.219003677E0,8.212219238E0,-1.384674072E0
2.078032374E2,4.199838638E0,8.212219238E0,-1.390663147E0
2.078082422E2,4.159112930E0,8.176284790E0,-1.417015076E0
2.078132776E2,4.099222183E0,8.155921936E0,-1.382278442E0
2.078182825E2,4.115991592E0,8.139152527E0,-1.426597595E0
2.078232874E2,4.136354446E0,8.117591858E0,-1.451751709E0
2.078282923E2,4.160310745E0,8.103218079E0,-1.383476257E0
2.078332972E2,4.189058304E0,8.125976562E0,-1.418212891E0
2.078383326E2,4.213014603E0,8.148735046E0,-1.388267517E0
2.078433375E2,4.245355606E0,8.196647644E0,-1.333168030E0
2.078483423E2,4.278894424E0,8.280494690E0,-1.315200806E0
2.078533472E2,4.311235428E0,8.337989807E0,-1.272079468E0
2.078583521E2,4.405862808E0,8.401174545E0,-1.263694763E0
2.078633570E2,4.555290222E0,8.399976730E0,-1.205301285E0
2.078683924E2,4.712203979E0,8.351165771E0,-1.168169022E0
2.078733973E2,4.853546143E0,8.305648804E0,-1.180147171E0
2.078784022E2,4.946975708E0,8.270912170E0,-1.129838943E0
2.078834070E2,5.043699265E0,8.240966797E0,-1.171762466E0
2.078884119E2,5.028127670E0,8.108009338E0,-1.182542801E0
2.078934473E2,5.077238083E0,8.016975403E0,-1.189729691E0
2.078984522E2,5.132337570E0,7.955886841E0,-1.163377762E0
2.079034571E2,5.173063278E0,7.960678101E0,-1.122652054E0
2.079084620E2,5.143117905E0,7.913963318E0,-1.149003983E0
2.079134669E2,5.194623947E0,7.887611389E0,-1.143014908E0
2.079184717E2,5.259305954E0,7.910369873E0,-1.152597427E0
2.079235071E2,5.323987961E0,7.859163284E0,-1.109476089E0
2.079285120E2,5.338361740E0,7.752557755E0,-9.801120758E-1
2.079335169E2,5.259305954E0,7.638765335E0,-9.777164459E-1
2.079385218E2,5.164678574E0,7.614809036E0,-1.061563492E0
2.079435267E2,5.171865463E0,7.644754410E0,-1.143014908E0
2.079485621E2,5.242536545E0,7.947502136E0,-1.122652054E0
2.079535669E2,5.302427292E0,8.222999573E0,-1.133432388E0
2.079585718E2,5.431791306E0,8.485021591E0,-1.249320984E0
2.079635767E2,5.559658051E0,8.794057846E0,-1.291244507E0
2.079685816E2,5.689022064E0,9.204608917E0,-1.293640137E0
2.079736170E2,5.936969757E0,9.725358963E0,-1.140619278E0
2.079786219E2,6.154672623E0,1.017304230E1,-1.078332901E0
2.079836268E2,6.264871597E0,1.044584465E1,-1.028024673E0
2.079886316E2,6.370279312E0,1.051412010E1,-8.830890656E-1
2.079936365E2,6.440950394E0,1.043745995E1,-6.581993103E-1
2.079986719E2,6.478981018E0,1.035630798E1,-3.323936462E-1
2.080036768E2,6.480478287E0,1.021855927E1,-3.240089417E-1
2.080086817E2,6.437356949E0,1.000295258E1,-4.138450623E-1
2.080136866E2,6.371477127E0,9.829568863E0,-3.132286072E-1
2.080186915E2,6.345125198E0,9.663072586E0,-9.552574158E-2
2.080236963E2,6.141496658E0,9.479806900E0,1.416416168E-1
2.080287012E2,5.841144562E0,9.387874603E0,4.120483398E-1
2.080337366E2,5.479404449E0,9.366313934E0,6.444244385E-1
2.080387415E2,5.388669968E0,9.441476822E0,5.521926880E-1
2.080437464E2,4.965841293E0,9.569643021E0,6.863479614E-1
2.080487513E2,4.573257446E0,9.746919632E0,9.280071259E-1
2.080537867E2,4.459764481E0,9.976600647E0,9.807109833E-1
2.080587916E2,4.323213577E0,1.017663574E1,1.042997360E0
2.080637964E2,4.244157791E0,1.038505554E1,1.063360214E0
2.080688013E2,4.150728226E0,1.055604362E1,1.093305588E0
2.080738062E2,3.987825394E0,1.064827538E1,9.855022430E-1
2.080788416E2,3.923442841E0,1.067103386E1,8.082256317E-1
2.080838465E2,3.803661346E0,1.048417473E1,5.953140259E-1
2.080888514E2,3.789287567E0,1.017064667E1,3.162231445E-1
2.080938563E2,3.847980499E0,9.902336121E0,1.368503571E-1
2.080988611E2,3.828815460E0,9.560060501E0,5.090713501E-3
2.081038660E2,3.794078827E0,9.133937836E0,-2.308788300E-1
2.081089014E2,3.689868927E0,8.738958359E0,-4.749336243E-1
2.081139063E2,3.620395660E0,8.402372360E0,-5.755500793E-1
2.081189112E2,3.595241547E0,8.090042114E0,-5.000877380E-1
2.081239161E2,3.592845917E0,7.966667175E0,-3.419761658E-1
2.081289210E2,3.663516998E0,7.988227844E0,-3.180198669E-1
2.081339564E2,3.419462204E0,8.086448669E0,-1.314601898E-1
2.081389612E2,3.345197678E0,8.161911011E0,1.260700226E-1
2.081439661E2,3.638362885E0,8.182273865E0,5.186538696E-1
2.081489710E2,3.762935638E0,8.258934021E0,8.273906708E-1
2.081539759E2,3.719814301E0,8.439504623E0,8.166103363E-1
2.081590113E2,3.808452606E0,8.592824936E0,5.426101685E-1
2.081640162E2,4.214212418E0,8.699430466E0,2.958602905E-1
2.081690210E2,4.688247681E0,8.728178024E0,1.404438019E-1
2.081740259E2,4.476234436E0,8.673078537E0,3.743171692E-2
2.081790308E2,4.084848404E0,8.676671982E0,-8.085250854E-3
2.081840357E2,4.084848404E0,8.707815170E0,-1.614055634E-1
2.081890711E2,4.141145706E0,8.810827255E0,-3.204154968E-1
2.081940760E2,4.165102005E0,8.803640366E0,-5.731544495E-1
2.081990809E2,4.265718460E0,8.717397690E0,-8.723087311E-1
2.082040857E2,4.228586197E0,8.631155014E0,-1.060365677E0
2.082090906E2,4.081254959E0,8.566473007E0,-1.093904495E0
2.082141260E2,3.928234100E0,8.447889328E0,-9.765186310E-1
2.082191309E2,4.015375137E0,8.449087143E0,-8.531436920E-1
2.082241358E2,4.185464859E0,8.459867477E0,-7.456398010E-1
2.082291407E2,4.335191727E0,8.522153854E0,-6.066932678E-1
2.082341456E2,4.479827881E0,8.566473007E0,-4.557685852E-1
2.082391810E2,4.572059631E0,8.571264267E0,-2.224941254E-1
2.082441858E2,4.506179810E0,8.576055527E0,-1.278667450E-1
2.082491907E2,4.697830200E0,8.619176865E0,-1.649990082E-1
2.082541956E2,4.918228149E0,8.559286118E0,-1.278667450E-1
2.082592005E2,4.866722107E0,8.482625961E0,-1.170864105E-1
2.082642359E2,4.613983154E0,8.358352661E0,-1.027126312E-1
2.082692408E2,4.353158951E0,8.176284790E0,-1.302623749E-1
2.082742457E2,4.247751236E0,7.875932693E0,-5.480003357E-2
2.082792505E2,4.178277969E0,7.674699783E0,-1.757793427E-1
2.082842554E2,4.131563187E0,7.607622147E0,-3.371849060E-1
2.082892603E2,4.112398148E0,7.687875748E0,-4.809226990E-1
2.082942957E2,4.132761002E0,7.777711868E0,-5.887260437E-1
2.082993006E2,4.082452774E0,7.891504288E0,-5.767478943E-1
2.083043055E2,4.036935806E0,7.976249695E0,-5.935173035E-1
2.083093104E2,3.746166229E0,7.848382950E0,-6.007041931E-1
2.083143152E2,4.203432083E0,7.965469360E0,-7.300682068E-1
2.083193506E2,4.295663834E0,8.044525146E0,-7.468376160E-1
2.083243555E2,4.199838638E0,8.019371033E0,-6.977272034E-1
2.083293604E2,4.052507401E0,7.927139282E0,-6.546058655E-1
2.083343653E2,3.971355438E0,7.813646317E0,-7.180900574E-1
2.083393702E2,3.891101837E0,7.736986160E0,-8.076267242E-1
2.083444056E2,3.783298492E0,7.592050552E0,-8.483524323E-1
2.083494105E2,3.582065582E0,7.462686539E0,-6.725730896E-1
2.083544153E2,3.546131134E0,7.407587051E0,-3.934822083E-1
2.083594202E2,3.698253632E0,7.439928055E0,-2.368679047E-1
2.083644251E2,3.849178314E0,7.572885513E0,-1.530208588E-1
2.083694300E2,3.889904022E0,7.680688858E0,3.892898560E-3
2.083744654E2,3.933025360E0,7.684282303E0,1.512241364E-1
2.083794703E2,4.017770767E0,7.719018936E0,2.551345825E-1
2.083844752E2,4.144739151E0,7.717821121E0,2.790908813E-1
2.083894800E2,4.310037613E0,7.695062637E0,2.111148834E-1
2.083944849E2,4.262125015E0,7.702249527E0,1.308612823E-1
2.083995203E2,4.192651749E0,7.720216751E0,1.176853180E-1
2.084045252E2,4.223794937E0,7.674699783E0,9.612464905E-2
2.084095301E2,4.362741470E0,7.692667007E0,-6.078910828E-2
2.084145350E2,4.221399307E0,7.656732559E0,-3.503608704E-1
2.084195398E2,4.119585037E0,7.613611221E0,-6.617927551E-1
2.084245752E2,3.903079987E0,7.570489883E0,-1.367904663E0
2.084295801E2,3.483844757E0,7.599237442E0,-2.046766281E0
2.084345850E2,3.437429428E0,7.654336929E0,-2.761562347E0
2.084395899E2,3.379934311E0,7.668710709E0,-3.186487198E0
2.084445948E2,3.334417343E0,7.617204666E0,-3.440124512E0
2.084495997E2,3.327230453E0,7.678293228E0,-3.594642639E0
2.084546351E2,3.328428268E0,7.668710709E0,-3.496421814E0
2.084596399E2,3.547328949E0,7.703447342E0,-3.216432571E0
2.084646448E2,3.771320343E0,7.696260452E0,-2.972078323E0
2.084696497E2,3.999803543E0,7.784898758E0,-2.740001678E0
2.084746546E2,4.121980667E0,7.886713028E0,-2.513614655E0
2.084796900E2,4.090837479E0,7.843591690E0,-2.141393661E0
2.084846949E2,4.089639664E0,7.868745804E0,-1.791631699E0
2.084896998E2,4.107606888E0,7.851976395E0,-1.423004150E0
2.084947046E2,4.119585037E0,7.845987320E0,-1.305618286E0
2.084997095E2,4.087244034E0,7.957084656E0,-1.369102478E0
2.085047449E2,4.160310745E0,8.080459595E0,-1.511642456E0
2.085097498E2,4.242959976E0,8.160713196E0,-1.691314697E0
2.085147547E2,4.211816788E0,8.232582092E0,-1.907819748E0
2.085197596E2,4.142343521E0,8.266120911E0,-2.070722580E0
2.085247645E2,4.064485550E0,8.320022583E0,-2.127019882E0
2.085297999E2,4.089639664E0,8.292472839E0,-2.167745590E0
2.085348047E2,4.081254959E0,8.316429138E0,-2.170141220E0
2.085398096E2,4.053705215E0,8.322418213E0,-2.093481064E0
2.085448145E2,3.965066910E0,8.321220398E0,-2.094678879E0
2.085498194E2,3.855167389E0,8.339187622E0,-2.059942245E0
2.085548243E2,3.850376129E0,8.336791992E0,-1.977293015E0
2.085598597E2,3.753353119E0,8.381111145E0,-2.018018723E0
2.085648646E2,3.658725739E0,8.449087143E0,-2.029996872E0
2.085698694E2,3.658725739E0,8.429922104E0,-1.970106125E0
2.085748743E2,3.635967255E0,8.438306808E0,-1.841939926E0
2.085798792E2,3.736583710E0,8.458669662E0,-1.773664474E0
2.085849146E2,3.873134613E0,8.494604111E0,-1.766477585E0
2.085899195E2,3.923442841E0,8.477834702E0,-1.764081955E0
2.085949244E2,3.894695282E0,8.437108994E0,-1.697303772E0
2.085999293E2,3.875530243E0,8.405965805E0,-1.666160583E0
2.086049341E2,3.971355438E0,8.371528625E0,-1.591896057E0
2.086099695E2,4.045320511E0,8.351165771E0,-1.482894897E0
2.086149744E2,4.099222183E0,8.315231323E0,-1.476905823E0
2.086199793E2,4.210618973E0,8.306846619E0,-1.497268677E0
2.086249842E2,4.337587357E0,8.349967957E0,-1.486488342E0
2.086299891E2,4.384302139E0,8.429922104E0,-1.466125488E0
2.086349940E2,4.495399475E0,8.686254501E0,-1.469718933E0
2.086400294E2,4.588829041E0,8.881198883E0,-1.455345154E0
2.086450342E2,4.849952698E0,9.167476654E0,-1.424201965E0
2.086500391E2,5.097600937E0,9.477411270E0,-1.430191040E0
2.086550440E2,5.355131149E0,9.794832230E0,-1.383476257E0
2.086600489E2,5.600383759E0,1.015627289E1,-1.343948364E0
2.086650843E2,5.823177338E0,1.050693321E1,-1.211290359E0
2.086700892E2,6.010934830E0,1.084711266E1,-1.063959122E0
2.086750940E2,6.072023392E0,1.109715652E1,-9.022541046E-1
2.086800989E2,6.003747940E0,1.117022324E1,-7.420463562E-1
2.086851038E2,5.933376312E0,1.107439804E1,-5.935173035E-1
2.086901392E2,5.901035309E0,1.090670395E1,-4.557685852E-1
2.086951441E2,5.825572968E0,1.080758476E1,-3.335914612E-1
2.087001490E2,5.723758698E0,1.064587975E1,-2.832832336E-1
2.087051539E2,5.600383759E0,1.049375725E1,-2.021312714E-1
2.087101587E2,5.563251495E0,1.038265991E1,-1.649990082E-1
2.087151636E2,5.593196869E0,1.031198883E1,-1.901531219E-1
2.087201990E2,5.643505096E0,1.036109924E1,-1.973400116E-1
2.087252039E2,5.770473480E0,1.041829491E1,-2.653160095E-1
2.087302088E2,5.945354462E0,1.040751457E1,-2.748985291E-1
2.087352137E2,6.103166580E0,1.041110802E1,-2.248897552E-1
2.087402186E2,6.135507584E0,1.029282379E1,-1.458339691E-1
2.087452540E2,6.068429947E0,1.019580078E1,1.706886292E-2
2.087502588E2,6.013330460E0,1.012752533E1,2.254886627E-1
2.087552637E2,6.125925064E0,1.003050232E1,4.180374146E-1
2.087602686E2,6.419389725E0,9.828371048E0,4.994888306E-1
2.087652735E2,6.399026871E0,9.683435440E0,8.693141937E-1
2.087703089E2,6.103166580E0,9.484598160E0,1.393657684E0
2.087753138E2,5.916606903E0,9.371105194E0,1.678737640E0
2.087803187E2,5.942958832E0,9.082431793E0,1.831758499E0
2.087853235E2,6.052858353E0,8.680265427E0,1.744617462E0
2.087903284E2,6.087594986E0,8.310440063E0,1.567340851E0
2.087953638E2,5.856716156E0,7.973854065E0,1.399646759E0
2.088003687E2,5.419813156E0,7.621995926E0,1.210691452E0
2.088053736E2,5.277273178E0,7.266544342E0,1.028623581E0
2.088103785E2,5.404241562E0,6.973079681E0,8.729076385E-1
2.088153834E2,5.282064438E0,6.775739670E0,8.525447845E-1
2.088203882E2,4.773292542E0,6.681112289E0,7.318649292E-1
2.088254236E2,4.612785339E0,6.649969101E0,3.952789307E-1
2.088304285E2,4.658302307E0,6.642782211E0,8.414649963E-2
2.088354334E2,4.483421326E0,6.847608566E0,-1.793727875E-1
2.088404383E2,4.111200333E0,7.115619659E0,-3.431739807E-1
2.088454737E2,3.965066910E0,7.370754242E0,-3.407783508E-1
2.088504786E2,4.161508560E0,7.631578445E0,-2.593269348E-1
2.088554835E2,4.322015762E0,7.882820129E0,-1.602077484E-1
2.088604883E2,4.395082474E0,8.111602783E0,-1.206798553E-1
2.088654932E2,4.526542664E0,8.416746140E0,-1.122951508E-1
2.088704981E2,4.477432251E0,8.707815170E0,-9.313011169E-2
2.088755335E2,4.497795105E0,8.831190109E0,-4.401969910E-2
2.088805384E2,4.549301147E0,8.962650299E0,-1.530208588E-1
2.088855433E2,4.631950378E0,9.009365082E0,-2.117137909E-1
2.088905481E2,4.766105652E0,8.994991302E0,-2.892723083E-1
2.088955530E2,4.937393188E0,8.846761703E0,-3.168220520E-1
2.089005579E2,5.132337570E0,8.703023911E0,-2.737007141E-1
2.089055933E2,5.110776901E0,8.511373520E0,-2.401618958E-1
2.089105982E2,4.951766968E0,8.390693665E0,-1.206798553E-1
2.089156031E2,4.932601929E0,8.321220398E0,-5.120658875E-2
2.089206080E2,4.943382263E0,8.153526306E0,5.180549622E-2
2.089256128E2,5.086820602E0,7.855569839E0,2.934646606E-1
2.089306482E2,5.161085129E0,7.673501968E0,4.970932007E-1
2.089356531E2,5.259305954E0,7.621995926E0,7.606124878E-1
2.089406580E2,5.477008820E0,7.556116104E0,1.106481552E0
2.089456629E2,5.680637360E0,7.514192581E0,1.300228119E0
2.089506678E2,5.740528107E0,7.489038467E0,1.360118866E0
2.089557032E2,5.667461395E0,7.430345535E0,1.351734161E0
2.089607081E2,5.457843781E0,7.453104019E0,1.417613983E0
2.089657129E2,5.498569489E0,7.406389236E0,1.276271820E0
2.089707178E2,5.542888641E0,7.357578278E0,1.262197495E0
2.089757227E2,5.520130157E0,7.389919281E0,1.221471786E0
2.089807276E2,5.526119232E0,7.448312759E0,1.180746078E0
2.089857630E2,5.656681061E0,7.467477798E0,1.227460861E0
2.089907679E2,5.712978363E0,7.642358780E0,1.141218185E0
2.089957728E2,5.625537872E0,7.812448502E0,9.914913177E-1
2.090007776E2,5.597988129E0,7.990623474E0,7.043151855E-1
2.090057825E2,5.583614349E0,8.039733887E0,5.018844604E-1
2.090108179E2,5.540493011E0,8.074470520E0,4.443893433E-1
2.090158228E2,5.474613190E0,8.036140442E0,3.593444824E-1
2.090208277E2,5.344350815E0,8.020568848E0,3.797073364E-1
2.090258326E2,5.523723602E0,8.179878235E0,3.437728882E-1
2.090308375E2,5.866298676E0,8.378715515E0,1.440372467E-1
2.090358729E2,5.823177338E0,8.396383286E0,1.380481720E-1
2.090408777E2,5.512943268E0,8.446691513E0,1.979389191E-1
2.090458826E2,5.053281784E0,8.386800766E0,1.991367340E-1
2.090508875E2,4.977819443E0,8.329605103E0,-1.865596771E-1
2.090558924E2,4.818809509E0,8.287681580E0,-2.009334564E-1
2.090609278E2,4.666687012E0,8.159515381E0,-1.122951508E-1
2.090659327E2,4.592422485E0,8.000205994E0,-1.075038910E-1
2.090709376E2,4.399873734E0,7.825624466E0,-1.494274139E-1
2.090759424E2,4.048913956E0,7.692667007E0,-1.757793427E-1
2.090809473E2,3.822826385E0,7.659128189E0,-9.672355652E-2
2.090859522E2,3.538944244E0,7.594446182E0,-2.096176147E-3
2.090909876E2,3.571285248E0,7.857965469E0,-3.323936462E-2
2.090959925E2,3.661121368E0,8.072074890E0,-2.126121521E-2
2.091009974E2,3.718616486E0,8.046920776E0,1.057071686E-1
2.091060023E2,3.752155304E0,8.057701111E0,1.440372467E-1
2.091110071E2,3.801265717E0,8.165504456E0,-6.318473816E-2
2.091160425E2,3.737781525E0,7.966667175E0,-1.566143036E-1
2.091210474E2,3.638362885E0,7.922348022E0,-5.228462219E-1
2.091260523E2,3.592845917E0,7.806459427E0,-6.761665344E-1
2.091310572E2,3.407484055E0,7.701051712E0,-5.264396667E-1
2.091360621E2,3.194272995E0,7.647150040E0,-4.857139587E-1
2.091410975E2,2.776535034E0,7.651941299E0,-5.324287415E-1
2.091461023E2,2.599258423E0,7.680688858E0,-4.797248840E-1
2.091511072E2,2.763359070E0,7.795679092E0,-3.240089417E-1
2.091561121E2,2.784919739E0,7.945106506E0,-9.073448181E-2
2.091611170E2,2.802886963E0,7.984634399E0,2.665138245E-2
2.091661219E2,2.764556885E0,7.915161133E0,4.102516174E-2
2.091711573E2,2.667533875E0,8.014579773E0,7.216835022E-2
2.091761622E2,2.679512024E0,8.140350342E0,4.701423645E-2
2.091811670E2,2.433061600E0,8.227790833E0,9.372901917E-2
2.091861719E2,2.521400452E0,8.413152695E0,-1.206798553E-1
2.091911768E2,2.665138245E0,8.609594345E0,-3.036460876E-1
2.091962122E2,2.828041077E0,8.901561737E0,-3.874931335E-1
2.092012171E2,2.795700073E0,9.057277679E0,-3.934822083E-1
2.092062220E2,2.752578735E0,9.050090790E0,-4.809226990E-1
2.092112269E2,2.963094711E0,9.307621002E0,-3.216133118E-1
2.092162317E2,3.030172348E0,9.476213455E0,-2.153072357E-1
2.092212671E2,3.152349472E0,9.605577469E0,-2.928657532E-1
2.092262720E2,3.485042572E0,9.566049576E0,-2.820854187E-1
2.092312769E2,4.086046219E0,9.429498672E0,-2.224941254E-1
2.092362818E2,4.336389542E0,9.197422028E0,-1.326580048E-1
2.092412867E2,4.241762161E0,8.915935516E0,1.021137238E-1
2.092463221E2,3.989023209E0,8.423933029E0,3.988723755E-1
2.092513270E2,3.510196686E0,7.957084656E0,7.890605927E-1
2.092563318E2,3.403890610E0,7.735788345E0,1.068151474E0
2.092613367E2,3.479053497E0,7.642358780E0,1.263095856E0
2.092663416E2,3.661121368E0,7.641160965E0,1.496669769E0
2.092713465E2,3.958179474E0,7.800470352E0,1.563747406E0
2.092763819E2,4.353158951E0,7.970260620E0,1.386470795E0
2.092813868E2,4.824798584E0,8.081657410E0,1.114866257E0
2.092863917E2,5.205404282E0,8.074470520E0,9.268093109E-1
2.092913965E2,5.447362900E0,8.147537231E0,7.558212280E-1
2.092964014E2,5.586009979E0,8.110404968E0,6.120834351E-1
2.093014368E2,5.733341217E0,8.121185303E0,3.809051514E-1
2.093064417E2,5.855518341E0,8.051712036E0,1.763782501E-1
2.093114466E2,5.996561050E0,7.997810364E0,-9.313011169E-2
2.093164515E2,6.024110794E0,7.906776428E0,-2.796897888E-1
2.093214564E2,5.911815643E0,7.897193909E0,-3.084373474E-1
2.093264918E2,5.708187103E0,7.947502136E0,-2.377662659E-1
2.093314966E2,5.485393524E0,7.955886841E0,-1.709880829E-1
2.093365015E2,5.286855698E0,7.928337097E0,-1.075038910E-1
2.093415064E2,4.990995407E0,7.811250687E0,6.378364563E-2
2.093465113E2,4.757720947E0,7.766931534E0,1.236743927E-1
2.093515162E2,4.585235596E0,7.691469193E0,9.013557434E-2
2.093565516E2,4.362741470E0,7.578874588E0,-2.844810486E-2
2.093615565E2,4.165102005E0,7.552522659E0,-1.566143036E-1
2.093665613E2,3.979440689E0,7.367160797E0,-2.701072693E-1
2.093715662E2,3.798870087E0,7.310863495E0,-3.323936462E-1
2.093765711E2,3.682682037E0,7.364765167E0,-4.617576599E-1
2.093816065E2,3.561702728E0,7.502214432E0,-6.342430115E-1
2.093866114E2,3.391912460E0,7.723810196E0,-7.477359772E-1
2.093916163E2,3.415868759E0,7.936721802E0,-9.046497345E-1
2.093966211E2,3.473064423E0,8.139152527E0,-9.896945953E-1
2.094016260E2,3.464679718E0,8.324813843E0,-9.669361115E-1
2.094066614E2,3.554515839E0,8.547307968E0,-9.441776276E-1
2.094116663E2,3.634769440E0,8.665891647E0,-1.038805008E0
2.094166712E2,3.722209930E0,8.753332138E0,-1.087915421E0
2.094216761E2,4.023759842E0,8.785673141E0,-1.056772232E0
2.094266810E2,4.226190567E0,8.778486252E0,-1.137025833E0
2.094316858E2,4.310037613E0,8.677869797E0,-1.229257584E0
2.094367212E2,4.115991592E0,8.567670822E0,-1.354728699E0
