"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.995983136E0,-1.162124157E0,-5.580568314E-1,2.646432221E-1
2.000988019E0,-2.128304005E0,-1.061782837E-1,3.802985847E-1
2.005992902E0,-9.940576553E-1,-1.554279327E-1,2.689398825E-1
2.010997784E0,5.430746078E-2,2.570075989E-1,4.353947937E-1
2.016033185E0,9.558556080E-1,8.243179321E-1,2.808286548E-1
2.021038068E0,1.870994329E0,1.311813354E0,2.092333138E-1
2.026042950E0,2.303375959E0,1.774265289E0,1.609910131E-1
2.031047833E0,2.408854723E0,2.033728600E0,4.206317663E-2
2.036052716E0,2.218076229E0,2.403577805E0,6.699031591E-2
2.041088116E0,2.327485561E0,2.786238670E0,7.314491272E-2
2.046092999E0,3.373472929E0,2.277878761E0,-1.016142368E0
2.051097882E0,3.071811438E0,1.319092751E0,-1.873666048E0
2.056102765E0,1.897250891E0,4.034271240E-1,-2.128303289E0
2.061107648E0,7.625107765E-1,-4.659214020E-1,-1.853768349E0
2.066112530E0,-6.612062454E-3,-1.131206512E0,-1.239953995E0
2.071147931E0,-4.087705612E-1,-1.592409134E0,-9.224201441E-1
2.076152814E0,-4.946832657E-1,-1.749202728E0,-9.343408346E-1
2.081157696E0,-3.888957500E-1,-1.784874916E0,-8.223184347E-1
2.086162579E0,-3.534200191E-1,-1.323563576E0,-9.088563919E-1
2.091167462E0,1.063995361E-1,-1.360035896E0,-5.649287701E-1
2.096202862E0,3.274762630E-1,-1.514881134E0,-7.348070145E-1
2.101207745E0,-2.017402649E-1,-1.626657486E0,-6.468414068E-1
2.106212628E0,-6.747200489E-1,-1.514838219E0,-4.042763710E-1
2.111217511E0,-7.817165852E-1,-1.081601143E0,-3.787150681E-1
2.116222394E0,-2.505705357E-1,-7.298488617E-1,-2.610191405E-1
2.121257794E0,8.782839775E-1,-8.739109039E-1,-1.009970903E-3
2.126262677E0,1.600601912E0,-1.041532516E0,8.836266398E-2
2.131267560E0,1.832660437E0,-1.088419914E0,6.919357181E-2
2.136272443E0,2.151576996E0,-9.609718323E-1,2.730050087E-1
2.141277325E0,2.258787394E0,-8.745918274E-1,4.779460430E-1
2.146282208E0,2.157925367E0,-8.149728775E-1,4.552552104E-1
2.151317609E0,2.024163008E0,-7.281274796E-1,3.430544734E-1
2.156322491E0,2.057603836E0,-7.488679886E-1,8.275404572E-3
2.161327374E0,1.950039387E0,-8.650655746E-1,-1.614829600E-1
2.166332257E0,1.546778202E0,-9.296464920E-1,-1.471973658E-1
2.171337140E0,1.170619488E0,-1.059662819E0,-9.676963836E-2
2.176372540E0,9.164822102E-1,-1.283757210E0,-5.522575974E-1
2.181377423E0,4.027705193E-1,-1.457394600E0,-1.278251886E0
2.186382306E0,-3.399496078E-1,-1.536570549E0,-1.823297977E0
2.191387189E0,-6.775691509E-1,-1.552427292E0,-2.130372047E0
2.196392071E0,-9.649543762E-1,-1.439352989E0,-2.350204945E0
2.201427472E0,-1.009314299E0,-1.315510750E0,-2.640387535E0
2.206432355E0,-5.030362606E-1,-1.082726479E0,-3.129782677E0
2.211437237E0,3.431880474E-1,-1.032858849E0,-3.670091629E0
2.216442120E0,1.074656487E0,-9.782009125E-1,-3.883491278E0
2.221447003E0,1.656234026E0,-7.934522629E-1,-3.210038900E0
2.226482403E0,2.033159494E0,-5.708189011E-1,-1.960280418E0
2.231487286E0,2.213205814E0,-1.229047775E-1,-8.795902729E-1
2.236492169E0,2.012856960E0,2.511730194E-1,-1.527303457E-1
2.241497052E0,1.820288658E0,4.667491913E-1,-1.406537741E-1
2.246501935E0,1.482340336E0,6.111717224E-1,-7.030425072E-1
2.251506818E0,8.135883808E-1,8.755521774E-1,-1.442501187E0
2.256542218E0,1.774516106E-1,1.197607994E0,-1.833080769E0
2.261547101E0,-1.282782555E-1,1.743388176E0,-1.898081899E0
2.266551984E0,-4.082860947E-1,2.253023148E0,-1.835927486E0
2.271556866E0,-8.663821220E-1,2.824149132E0,-1.402911186E0
2.276561749E0,-1.341509342E0,3.420656204E0,-8.107791543E-1
2.281597150E0,-1.590880156E0,3.776068687E0,-2.166304141E-1
2.286602032E0,-1.819643021E0,3.793096542E0,2.348511964E-1
2.291606915E0,-1.928536415E0,3.620858192E0,1.674450338E-1
2.296611798E0,-1.399487019E0,3.188634872E0,3.073082566E-1
2.301616681E0,-4.935505390E-1,2.673904419E0,7.443627715E-1
2.306621564E0,3.639094830E-1,2.168714523E0,9.067705274E-1
2.311656964E0,1.056485295E0,1.675311089E0,9.714881182E-1
2.316661847E0,1.492778420E0,1.315505028E0,1.008304119E0
2.321666730E0,1.663365841E0,9.576845169E-1,1.030507326E0
2.326671612E0,1.865772367E0,9.364223480E-1,8.926934004E-1
2.331676495E0,1.782569051E0,1.191160202E0,7.500661016E-1
2.336711896E0,1.395800471E0,1.173187256E0,1.217145324E0
2.341716778E0,1.182809949E0,1.032864571E0,1.906646609E0
2.346721661E0,1.336913705E0,6.547880173E-1,2.407912970E0
2.351726544E0,1.727130055E0,1.839723587E-1,2.746177673E0
2.356731427E0,1.921142697E0,-1.862421036E-1,2.989349127E0
2.361766827E0,1.645296454E0,-4.134216309E-1,2.538887024E0
2.366771710E0,1.215021133E0,-5.015087128E-1,1.785542369E0
2.371776593E0,7.769989967E-1,-3.384160995E-1,7.827956676E-1
2.376781476E0,2.762174606E-1,-3.575897217E-2,-9.352952242E-3
2.381786359E0,-3.239462376E-1,3.320579529E-1,-6.281887293E-1
2.386791241E0,-8.451130390E-1,7.421588898E-1,-1.122588634E0
2.391826642E0,-1.171234965E0,9.948682785E-1,-1.449000359E0
2.396831525E0,-1.384883523E0,9.900789261E-1,-1.503687143E0
2.401836407E0,-1.732219815E0,1.007606506E0,-1.484616041E0
2.406841290E0,-2.131958246E0,1.062741280E0,-1.514462948E0
2.411846173E0,-2.419005156E0,1.290376663E0,-1.795252323E0
2.416881573E0,-2.719314575E0,1.472804070E0,-1.788461208E0
2.421886456E0,-2.797780037E0,1.193733215E0,-1.551564574E0
2.426891339E0,-2.424713612E0,7.830858231E-1,-1.655469418E0
2.431896222E0,-2.036244392E0,7.095184326E-1,-1.323161244E0
2.436901105E0,-1.388444304E0,6.461296082E-1,-7.757405043E-1
2.441936505E0,-4.614217281E-1,4.696426392E-1,-8.151368499E-1
2.446941388E0,2.430987358E-1,3.891172409E-1,-1.448273659E0
2.451946271E0,6.023001671E-1,7.811164856E-2,-1.683728695E0
2.456951153E0,1.063840389E0,-7.436294556E-1,-1.418414831E0
2.461956036E0,1.495989561E0,-1.550621033E0,-1.486273408E0
2.466991437E0,1.032955885E0,-1.941349983E0,-1.456468225E0
2.471996319E0,6.699341536E-1,-2.277223587E0,-1.263485432E0
2.477001202E0,5.979694128E-1,-2.377777100E0,-9.995900393E-1
2.482006085E0,2.829761505E-1,-2.343953133E0,-9.347950220E-1
2.487010968E0,2.094054222E-2,-2.161722183E0,-9.648542404E-1
2.492015851E0,-4.980802536E-2,-1.934260368E0,-7.877035141E-1
2.497051251E0,-1.511453390E-1,-1.928205490E0,-8.462733030E-1
2.502056134E0,-2.018659115E-1,-1.946006775E0,-1.076656103E0
2.507061017E0,-2.062784433E-1,-2.031943321E0,-1.369335413E0
2.512065900E0,-1.728761196E-1,-2.163064957E0,-1.484328747E0
2.517070782E0,-1.016457081E-1,-1.869752884E0,-1.619827271E0
2.522106183E0,2.832196951E-1,-1.752596855E0,-2.124882698E0
2.527111066E0,4.633163214E-1,-1.614155769E0,-2.167197943E0
2.532115948E0,5.527279377E-1,-1.497486115E0,-2.004806757E0
2.537120831E0,4.303911924E-1,-1.502995491E0,-1.843433976E0
2.542125714E0,1.231398582E-1,-1.581469536E0,-1.593715787E0
2.547161114E0,-4.134731293E-1,-1.530782700E0,-1.334575176E0
2.552165997E0,-9.046119452E-1,-1.241230011E0,-1.212968349E0
2.557170880E0,-1.255486727E0,-1.059827805E0,-1.057783723E0
2.562175763E0,-1.531469464E0,-1.190678596E0,-7.156708837E-1
2.567180646E0,-1.265255809E0,-1.605708122E0,-2.601246834E-1
2.572185528E0,-6.629906893E-1,-1.987608910E0,-4.424079657E-1
2.577220929E0,-7.991230488E-2,-2.208573341E0,-9.230386019E-1
2.582225812E0,7.495582104E-1,-2.512585640E0,-1.398930073E0
2.587230694E0,1.015461683E0,-2.616349220E0,-1.915089846E0
2.592235577E0,7.350767851E-1,-2.486708641E0,-2.218569279E0
2.597240460E0,3.056987524E-1,-2.060570717E0,-2.050600052E0
2.602275860E0,-1.564246416E-1,-1.545282364E0,-1.859396458E0
2.607280743E0,-1.717495918E-1,-5.076189041E-1,-1.729826212E0
2.612285626E0,6.569302082E-2,1.056480408E-2,-1.328494787E0
2.617290509E0,-3.057980537E-2,6.963062286E-2,-1.005404234E0
2.622295392E0,-4.599112272E-1,5.847167969E-2,-9.669973850E-1
2.627330792E0,-9.122920036E-1,-1.230049133E-1,-1.141267776E0
2.632335675E0,-1.134387732E0,-3.523225784E-1,-1.310927153E0
2.637340558E0,-1.289972901E0,-5.359573364E-1,-1.468953609E0
2.642345441E0,-1.267551661E0,-7.933597565E-1,-1.730602741E0
2.647350323E0,-1.078093529E0,-1.113408089E0,-3.180765390E0
2.652355206E0,-8.668813705E-1,-1.951201439E0,-9.895765305E0
2.657390607E0,3.473278284E-1,-1.828265190E0,-6.322054863E0
2.662395489E0,8.177129030E-1,-9.128894806E-1,-2.702597141E0
2.667400372E0,9.388124943E-1,-2.063713074E-1,-2.534738302E0
2.672405255E0,1.203693867E0,3.787603378E-1,-1.731753349E-3
2.677410138E0,1.095204115E0,6.625900269E-1,2.209866524E0
2.682445538E0,1.338266373E0,4.839420319E-1,2.950976133E0
2.687450421E0,1.895323157E0,-2.382278442E-2,3.788675070E0
2.692455304E0,1.770386219E0,-6.825647354E-1,3.226231337E0
2.697460187E0,1.073957682E0,-6.316938400E-1,1.217846394E0
2.702465069E0,1.305165291E-1,-6.796522141E-1,-1.520256519E0
2.707500470E0,-8.608342409E-1,-7.752923965E-1,-3.987198591E0
2.712505353E0,-1.887975693E0,-5.237121582E-1,-4.317083359E0
2.717510235E0,-2.579895496E0,-3.071117401E-2,-3.851360083E0
2.722515118E0,-2.007884026E0,-2.673091888E-1,-3.206843853E0
2.727520001E0,-2.290876865E0,4.234876633E-1,-2.885430336E0
2.732524884E0,-2.197204828E0,4.845590591E-1,-1.806276560E0
2.737560284E0,-2.109752178E0,7.939043045E-1,-8.879969120E-1
2.742565167E0,-1.548973203E0,7.153444290E-1,4.490268230E-2
2.747570050E0,-8.432980776E-1,5.349893570E-1,5.243983269E-1
2.752574933E0,-6.298053265E-1,9.855442047E-1,7.921042442E-1
2.757579816E0,2.163319588E-1,7.310047150E-1,4.024680257E-1
2.762615216E0,8.840299845E-1,-8.913230896E-2,1.526294351E-1
2.767620099E0,3.115326166E-1,5.742654800E-1,4.132731259E-1
2.772624982E0,3.036441803E-1,3.264563560E0,5.945832729E-1
2.777629864E0,4.383997917E-1,5.518591881E0,1.195032358E0
2.782634747E0,7.377697229E-1,7.118316650E0,9.508758783E-1
2.787670148E0,1.830049157E0,6.720042229E0,5.917921066E-1
2.792675030E0,2.850558043E0,5.434412956E0,7.437567711E-1
2.797679913E0,2.619294167E0,5.116048813E0,1.067000628E0
2.802684796E0,2.474227905E0,4.427758217E0,1.512588024E0
2.807689679E0,2.374057293E0,3.604852676E0,1.615237951E0
2.812694562E0,2.941810369E0,3.447117805E0,1.044590950E0
2.817729962E0,4.193912029E0,3.272305489E0,4.341653883E-1
2.822734845E0,5.919362545E0,2.374912262E0,-3.208094835E-1
2.827739728E0,6.337625027E0,2.226591110E0,7.732392550E-1
2.832744610E0,6.601390839E0,1.643447876E-1,2.477172852E0
2.837749493E0,5.355044365E0,-1.348201752E0,3.065707445E0
2.842784894E0,6.884732723E0,-6.888790131E-1,-2.028549910E-1
2.847789777E0,4.633724213E0,-8.607044220E-1,-6.512456536E-1
2.852794659E0,3.738298416E0,6.624403000E-1,9.503843784E-1
2.857799542E0,5.058207035E0,5.627117157E-1,3.115906000E0
2.862804425E0,4.074392796E0,-1.410996437E0,5.193829536E0
2.867839825E0,8.494836092E-1,-4.467296600E-2,4.504222393E0
2.872844708E0,-2.868458271E0,1.602212906E0,3.880523205E0
2.877849591E0,-3.281878948E0,2.319869995E0,3.116339684E0
2.882854474E0,-2.572468281E0,2.019961357E0,2.328710079E0
2.887859357E0,-1.500005364E0,3.577734947E0,-8.427480459E-1
2.892864239E0,-1.567394495E0,7.845975876E0,-4.865894794E0
2.897899640E0,3.808968067E-1,1.103388500E1,-5.207918167E0
2.902904523E0,2.294932604E0,1.303000259E1,-1.731402636E0
2.907909405E0,-5.909968615E-1,1.120048237E1,2.410277367E0
2.912914288E0,-4.203534126E0,7.390468597E0,4.624439240E0
2.917919171E0,-5.130313873E0,1.676494598E0,5.733234882E0
2.922954571E0,-5.119875431E0,-2.950056076E0,4.935284138E0
2.927959454E0,-5.189074516E0,-5.510090828E0,4.388204098E0
2.932964337E0,-3.983963966E0,-8.870229721E0,3.186375618E0
2.937969220E0,-2.200520992E0,-1.225238323E1,2.383909464E0
2.942974103E0,-2.554572105E0,-1.341330910E1,9.952921867E-1
2.948009503E0,-1.856888890E0,-9.135079384E0,-2.117125034E0
2.953014386E0,1.166225076E0,-5.528326035E0,-1.024597168E0
2.958019269E0,1.711170316E0,-6.480636597E0,1.902965784E0
2.963024152E0,2.830414772E-1,-6.999048233E0,2.945028305E0
2.968029034E0,-3.163155317E-1,-7.146177292E0,3.449293375E0
2.973033917E0,1.756340265E-1,-6.519816399E0,3.645855188E0
2.978069318E0,-7.675234079E-1,-3.828172684E0,2.497910500E0
2.983074200E0,-1.104928613E0,-7.163629532E-1,1.598592043E0
2.988079083E0,-5.168390274E-1,2.566325188E0,1.650938034E0
2.993083966E0,1.136958599E-2,4.581948280E0,1.833447456E0
2.998088849E0,8.008159399E-1,5.559766769E0,9.745792747E-1
3.003124249E0,1.589113951E0,6.045173645E0,-3.067185879E-1
3.008129132E0,2.747411251E0,5.644426346E0,-1.821807146E0
3.013134015E0,3.464311123E0,4.530799866E0,-2.974378586E0
3.018138898E0,3.396910191E0,2.970553398E0,-3.607326508E0
3.023143780E0,2.883206844E0,1.172317505E0,-3.377086401E0
3.028179181E0,2.063860655E0,-3.711910248E-1,-2.866435766E0
3.033184064E0,1.479728699E0,-1.338810921E0,-2.269018650E0
3.038188946E0,1.302840948E0,-2.240551949E0,-1.452901244E0
3.043193829E0,1.402490258E0,-3.008539200E0,-1.141543269E0
3.048198712E0,1.504774094E0,-3.680141449E0,-8.014631867E-1
3.053203595E0,1.459907651E0,-4.188535690E0,-5.289165378E-1
3.058238995E0,1.150369644E0,-4.471810341E0,-2.850651145E-1
3.063243878E0,7.722156048E-1,-4.623354912E0,-1.977123022E-1
3.068248761E0,8.780270815E-1,-4.995653152E0,3.649592400E-3
3.073253644E0,8.430626392E-1,-5.272849083E0,1.409735084E-1
3.078258527E0,4.479254484E-1,-5.469438553E0,1.271724701E-2
3.083293927E0,-2.445697784E-2,-5.623618126E0,-7.557672262E-2
3.088298810E0,-2.343533039E-1,-5.585914612E0,-3.862178326E-2
3.093303693E0,-3.422979116E-1,-5.329143524E0,-1.923265457E-1
3.098308575E0,-3.186993599E-1,-4.971914291E0,-2.526539564E-1
3.103313458E0,1.236867905E-2,-4.489341736E0,-1.607506871E-1
3.108348859E0,3.970566988E-1,-4.022783279E0,-2.744495869E-3
3.113353741E0,8.401257992E-1,-3.542510033E0,1.209415793E-1
3.118358624E0,1.221951246E0,-2.734395027E0,3.348243237E-1
3.123363507E0,1.822963834E0,-1.952837944E0,5.759913325E-1
3.128368390E0,2.605216980E0,-1.425017357E0,8.381077647E-1
3.133403790E0,3.638257027E0,-1.028743744E0,1.107948422E0
3.138408673E0,4.777652264E0,-6.911592484E-1,1.509489775E0
3.143413556E0,5.446227074E0,-1.746368408E-1,1.898945689E0
3.148418439E0,5.537800789E0,6.771554947E-1,2.151042223E0
3.153423321E0,5.873820782E0,1.272200584E0,1.869822621E0
3.158428204E0,5.959083557E0,1.565610886E0,1.252003312E0
3.163463605E0,5.074338913E0,1.643114090E0,6.775531769E-1
3.168468487E0,3.480017662E0,1.359853745E0,3.993947506E-1
3.173473370E0,2.461948872E0,1.092391968E0,1.701558977E-1
3.178478253E0,2.326559544E0,8.244171143E-1,-3.403760195E-1
3.183483136E0,2.793285847E0,4.364948273E-1,-9.573782086E-1
3.188518536E0,3.281588078E0,2.129735947E-1,-1.823142290E0
3.193523419E0,3.139626503E0,4.787158966E-2,-2.546319008E0
3.198528302E0,2.574677229E0,-2.290372849E-1,-3.036235571E0
3.203533185E0,1.685439348E0,-6.739730835E-1,-3.188338041E0
3.208538068E0,6.161634922E-1,-9.245681763E-1,-3.233194351E0
3.213542950E0,-8.925318718E-2,-8.496799469E-1,-3.112405777E0
3.218578351E0,-6.703629494E-1,-7.462491989E-1,-2.853729010E0
3.223583234E0,-1.489331961E0,-6.921224594E-1,-2.360402822E0
3.228588116E0,-2.104042768E0,-5.138511658E-1,-1.967331052E0
3.233592999E0,-2.202185631E0,-2.378997803E-1,-1.831655622E0
3.238597882E0,-2.259565830E0,6.498718262E-2,-1.563212633E0
3.243633282E0,-2.061076164E0,4.423761368E-1,-1.486307025E0
3.248638165E0,-1.400613666E0,7.829093933E-1,-1.662935376E0
3.253643048E0,-9.649033546E-1,8.593330383E-1,-1.808158755E0
3.258647931E0,-7.318811417E-1,6.146965027E-1,-1.900393367E0
3.263652814E0,-3.325371742E-1,1.633186340E-1,-1.932335615E0
3.268688214E0,6.643848419E-1,2.694511414E-2,-1.873826027E0
3.273693097E0,1.638291836E0,2.087707520E-1,-1.719207168E0
3.278697980E0,2.070872784E0,5.444803238E-1,-1.573641062E0
3.283702862E0,2.150310278E0,9.573993683E-1,-1.319515705E0
3.288707745E0,1.942729592E0,1.538291931E0,-1.026184797E0
3.293743146E0,1.517652512E0,2.154294014E0,-7.791715264E-1
3.298748028E0,1.256095052E0,2.808995247E0,-7.397933602E-1
3.303752911E0,9.774336815E-1,3.384003639E0,-9.033436775E-1
3.308757794E0,8.402632475E-1,3.739591599E0,-1.276051521E0
3.313762677E0,8.038408756E-1,3.911898613E0,-1.744714260E0
3.318767560E0,9.148529768E-1,3.966873169E0,-2.029807568E0
3.323802960E0,9.683423042E-1,3.885495186E0,-2.067904234E0
3.328807843E0,8.476312160E-1,3.734876633E0,-1.953702211E0
3.333812726E0,5.090166330E-1,3.425493240E0,-1.378386617E0
3.338817609E0,3.473591805E-1,3.012700081E0,-3.721020818E-1
3.343822491E0,1.893426180E-1,2.795549393E0,3.895021081E-1
3.348857892E0,-5.344598293E-1,2.439083099E0,5.477074385E-1
3.353862775E0,-8.333950043E-1,1.955453873E0,8.245408535E-3
3.358867657E0,-1.145301580E0,1.544198990E0,-2.241346240E-1
3.363872540E0,-1.503763914E0,1.064027786E0,2.954550982E-1
3.368877423E0,-1.779888391E0,6.059408188E-1,7.990558743E-1
3.373912823E0,-2.040999889E0,1.544551849E-1,9.731427431E-1
3.378917706E0,-2.210325480E0,-1.780662537E-1,1.067267656E0
3.383922589E0,-1.969964504E0,-3.572072983E-1,1.109849215E0
3.388927472E0,-1.969310641E0,-5.577888489E-1,9.428072572E-1
3.393932355E0,-2.083485603E0,-4.667701721E-1,5.246826410E-1
3.398937237E0,-1.861417174E0,-3.477125168E-1,4.920268059E-2
3.403972638E0,-2.127659559E0,-5.247898102E-1,-2.574720383E-1
3.408977521E0,-2.396584034E0,-8.995122910E-1,-5.990076661E-1
3.413982403E0,-2.807954550E0,-1.218139648E0,-9.848369956E-1
3.418987286E0,-3.071156263E0,-1.139951706E0,-1.378007889E0
3.423992169E0,-3.122879267E0,-8.805541992E-1,-1.639595032E0
3.429027569E0,-2.737127781E0,-3.276634216E-1,-1.727355242E0
3.434032452E0,-2.257070541E0,2.363815308E-1,-1.590099931E0
3.439037335E0,-1.109374762E0,8.391752243E-1,-1.220370293E0
3.444042218E0,2.293404341E-1,1.289494514E0,-6.560384631E-1
3.449047101E0,6.611112356E-1,1.351019859E0,1.171382666E-1
3.454082501E0,1.085509419E0,1.485890388E0,8.160011172E-1
3.459087384E0,1.615122080E0,1.607935905E0,1.025372982E0
3.464092267E0,1.850171924E0,1.689494133E0,8.150955439E-1
3.469097150E0,1.939799905E0,1.634760857E0,7.121557593E-1
3.474102032E0,1.954210639E0,1.421093941E0,6.091400981E-1
3.479106915E0,2.191903114E0,1.166954994E0,8.190291524E-1
3.484142316E0,2.337432623E0,1.067231178E0,1.005309343E0
3.489147198E0,2.322027683E0,1.059652328E0,1.236276150E0
3.494152081E0,2.287609100E0,8.800592422E-1,1.829992771E0
3.499156964E0,2.170095682E0,4.594917297E-1,2.307193518E0
3.504161847E0,2.027450800E0,6.851100922E-2,2.375060558E0
3.509197247E0,1.700105906E0,-5.546751022E-1,2.475477695E0
3.514202130E0,1.500590920E0,-1.063102722E0,2.332506180E0
3.519207013E0,1.149948120E0,-1.433067322E0,1.759566784E0
3.524211896E0,9.071251750E-1,-1.810655594E0,1.117010117E0
3.529216778E0,3.977852166E-1,-1.978455544E0,6.611204743E-1
3.534252179E0,-1.354752183E-1,-1.816083908E0,4.637718201E-3
3.539257062E0,-6.333199739E-1,-1.636081696E0,-4.497217536E-1
3.544261944E0,-1.041191816E0,-1.431336403E0,-8.292452097E-1
3.549266827E0,-1.129495382E0,-1.218585968E0,-1.213355780E0
3.554271710E0,-1.064421535E0,-1.294228554E0,-1.572052479E0
3.559307110E0,-1.132849574E0,-1.684076309E0,-1.893072724E0
3.564311993E0,-1.014958143E0,-2.066028595E0,-1.625640154E0
3.569316876E0,-5.111427307E-1,-2.479452133E0,-1.448624611E0
3.574321759E0,-7.928529382E-2,-2.697215080E0,-1.205249667E0
3.579326642E0,2.368197441E-1,-2.710037231E0,-8.193241954E-1
3.584331525E0,4.431262612E-1,-2.665183067E0,-4.894065261E-1
3.589366925E0,6.299824715E-1,-2.622514725E0,-2.967351079E-1
3.594371808E0,8.824325800E-1,-2.671683311E0,-1.224185824E-1
3.599376691E0,1.058573961E0,-2.712207794E0,-6.846015155E-2
3.604381573E0,1.264293194E0,-2.587526321E0,-2.357534319E-2
3.609386456E0,1.405481577E0,-2.336096764E0,1.355994642E-1
3.614421857E0,1.423276424E0,-2.192285538E0,3.744240403E-1
3.619426739E0,1.278687239E0,-2.295742989E0,4.941033125E-1
3.624431622E0,1.259133339E0,-2.544409752E0,3.740217090E-1
3.629436505E0,1.329654694E0,-2.612811089E0,1.672042310E-1
3.634441388E0,1.267949581E0,-2.344535828E0,-4.919438064E-2
3.639446271E0,1.103944063E0,-2.060256004E0,-2.839112282E-1
3.644481671E0,1.225228548E0,-1.831611633E0,-3.720437884E-1
3.649486554E0,1.212399006E0,-1.743426323E0,-3.998875618E-1
3.654491437E0,9.822083712E-1,-1.881488800E0,-5.267139673E-1
3.659496319E0,8.080947399E-1,-2.178490639E0,-7.464335561E-1
3.664501202E0,4.290757179E-1,-2.462023735E0,-9.638640881E-1
3.669536603E0,1.261754036E-1,-2.596887589E0,-9.809321165E-1
3.674541485E0,4.008746147E-2,-2.637128830E0,-9.460077882E-1
3.679546368E0,-2.824709415E-1,-2.551757812E0,-8.369325399E-1
3.684551251E0,-5.317170620E-1,-2.617086411E0,-8.065038323E-1
3.689556134E0,-7.167602777E-1,-2.757648468E0,-7.942259312E-1
3.694591534E0,-9.532061815E-1,-3.039095879E0,-7.129185200E-1
3.699596417E0,-1.133513451E0,-3.375512123E0,-6.479274631E-1
3.704601300E0,-1.257814884E0,-3.690398216E0,-6.655046344E-1
3.709606183E0,-1.291188955E0,-3.997108459E0,-7.178386450E-1
3.714611066E0,-1.276300073E0,-4.174052238E0,-7.498378158E-1
3.719615948E0,-1.210438251E0,-4.362723351E0,-6.530975103E-1
3.724651349E0,-1.099762201E0,-4.524986267E0,-6.689515114E-1
3.729656232E0,-1.109555244E0,-4.525009155E0,-7.785438299E-1
3.734661114E0,-1.099510670E0,-4.421512604E0,-9.054452181E-1
3.739665997E0,-9.933207035E-1,-4.292336464E0,-9.984552860E-1
3.744670880E0,-8.231861591E-1,-4.100575447E0,-1.031562448E0
3.749706280E0,-7.063331604E-1,-3.872667313E0,-1.094775081E0
3.754711163E0,-6.166851521E-1,-3.692654610E0,-1.170022607E0
3.759716046E0,-5.353515148E-1,-3.547212601E0,-1.280781507E0
3.764720929E0,-4.863796234E-1,-3.340577126E0,-1.381194949E0
3.769725812E0,-4.854555130E-1,-3.162376404E0,-1.470823288E0
3.774761212E0,-5.473387241E-1,-2.908342361E0,-1.464548588E0
3.779766095E0,-6.382534504E-1,-2.650274277E0,-1.425567031E0
3.784770978E0,-6.581661701E-1,-2.352060318E0,-1.211449981E0
3.789775860E0,-7.163367271E-1,-2.024355888E0,-8.971070051E-1
3.794780743E0,-7.818441391E-1,-1.523691177E0,-5.614947081E-1
3.799785626E0,-7.360742092E-1,-8.930950165E-1,-3.083223104E-1
3.804821027E0,-6.127352715E-1,-3.093566895E-1,-9.512865543E-2
3.809825909E0,-4.304778576E-1,2.754602432E-1,1.305259466E-1
3.814830792E0,-1.892769337E-1,7.491750717E-1,3.843146563E-1
3.819835675E0,-7.190465927E-3,9.888143539E-1,6.717110872E-1
3.824840558E0,1.318426132E-1,1.723920822E0,1.263970375E0
3.829875958E0,4.390239716E-1,2.375258446E0,1.304810405E0
3.834880841E0,1.056851149E0,2.872071266E0,1.309569955E0
3.839885724E0,1.392033339E0,3.063697815E0,1.395768285E0
3.844890607E0,1.862185717E0,3.551685333E0,1.481121421E0
3.849895489E0,2.220628977E0,3.892827988E0,1.538764000E0
3.854930890E0,2.014022112E0,3.889597893E0,1.602363706E0
3.859935773E0,1.509822607E0,3.794507980E0,1.603425145E0
3.864940655E0,9.284465313E-1,3.717768669E0,1.506791353E0
3.869945538E0,9.639716148E-2,3.562624931E0,1.318570852E0
